Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Rocky Li,2585,240,Charlie Bae,293,179,2B,61,B3,0,0,0,3,,,0,0,17,2,1,CC,NUT,2B,2B,,1
Toastman,2663,777,Charlie Bae,293,241,LGO,464,B3,0,2,0,3,,,0,0,17,2,1,CC,NUT,LGO,LGO,,1
Sablo Panchez,638,465,Charlie Bae,293,940,LGO,475,B3,1,2,0,3,,,0,0,17,2,1,CC,NUT,LGO,LGO,,1
Nate Kondylis,564,808,Charlie Bae,293,179,PO,371,B3,2,2,0,3,,,0,0,17,2,1,CC,NUT,PO,PO,,1
Stu PunDous,2487,123,Jimmy Payne,2780,519,RGO,396,T4,0,0,0,3,,,0,0,18,2,1,NUT,CC,RGO,RGO,,1
Doc Otis,2256,475,Jimmy Payne,2780,693,FO,218,T4,1,0,0,3,,,0,0,18,2,1,NUT,CC,FO,FO,,1
Nooooot,2555,812,Jimmy Payne,2780,812,HR,0,T4,2,0,0,3,,,1,1,18,2,1,NUT,CC,HR,HR,,1
Noah Diamond,2673,295,Pete Morris,2743,112,FO,183,T4,2,0,0,4,,,0,0,18,2,1,NUT,CC,FO,FO,,1
Roosevelt Sandoval,2789,925,Jameson Poe,310,889,2B,36,B4,0,0,0,4,,,0,1,19,2,1,CC,NUT,2B,2B,,1
Kevin James,2659,37,Jameson Poe,310,73,3B,36,B4,0,2,0,4,,,1,0,19,2,1,CC,NUT,3B,3B,,1
Gerald McCoy,2389,224,Jameson Poe,310,792,LGO,432,B4,0,3,1,4,,,0,0,19,2,1,CC,NUT,LGO,LGO,,2
Keyo,331,228,Jameson Poe,310,666,K,438,B4,1,3,1,4,,,0,0,19,2,1,CC,NUT,K,PO,,2
King Raj,2715,848,Jameson Poe,310,166,K,318,B4,2,3,1,4,,,0,0,19,2,1,CC,NUT,K,K,,1
Jerome Peterson,2641,101,Pete Morris,2743,190,1B,89,T5,0,0,1,4,,,0,1,20,2,1,NUT,CC,1B,1B,,1
