Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Roosevelt Sandoval,2789,251,Ben Bramly,238,415,SB,164,T1,2,1,0,0,1.07%,-1.07%,0,0,13,2,1,LAC,BIS,STEAL 2B,STEAL 2B,SB,,,,,4
Kevin James,2659,725,Ben Bramly,238,801,2B,76,T1,2,2,0,0,11.79%,-11.79%,1,0,13,2,1,LAC,BIS,2B,2B,1B,,238,,,1
Emerson,703,11,Ben Bramly,238,500,LGO,489,T1,2,2,0,1,-4.22%,4.22%,0,0,13,2,1,LAC,BIS,LGO,LGO,LGO,,,,,1
Nicholas Fouss,1776,344,Holden Summers,10,842,LGO,498,B1,0,0,0,1,-2.79%,2.79%,0,0,14,2,1,BIS,LAC,LGO,LGO,LGO,,,,,1
Fik Seiko,2207,700,Holden Summers,10,107,RGO,407,B1,1,0,0,1,-2.36%,2.36%,0,0,14,2,1,BIS,LAC,RGO,RGO,RGO,,,,,1
Dylan Green,305,7,Holden Summers,10,831,FO,176,B1,2,0,0,1,-1.88%,1.88%,0,0,14,2,1,BIS,LAC,FO,FO,BB,,,,,1
Heechul Kim,671,741,Ben Bramly,238,682,2B,59,T2,0,0,0,1,5.58%,-5.58%,0,1,15,2,1,LAC,BIS,2B,2B,2B,,,,,1
Holden Summers,10,39,Ben Bramly,238,544,LGO,495,T2,0,2,0,1,-3.75%,3.75%,0,0,15,2,1,LAC,BIS,LGO,LGO,LGO,,,,,1
Chuck Tingle,355,504,Ben Bramly,238,799,K,295,T2,1,2,0,1,-3.35%,3.35%,0,0,15,2,1,LAC,BIS,K,K,K,,,,,1
Hunter Scott CCCXXVII,786,11,Ben Bramly,238,69,2B,58,T2,2,2,0,1,11.48%,-11.48%,1,0,15,2,1,LAC,BIS,2B,2B,2B,,238,,,1
Joey McCarty,390,1000,Ben Bramly,238,344,K,344,T2,2,2,0,2,-3.57%,3.57%,0,0,15,2,1,LAC,BIS,K,K,K,,,,,1
Monty Johnson,557,939,Holden Summers,10,741,FO,198,B2,0,0,0,2,-2.94%,2.94%,0,0,16,2,1,BIS,LAC,FO,FO,FO,,,,,1
