Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
BBC,TBL,7091,7.0,S7,12,1,0,4,3,3,0,0,4,2,4,4,3,1,0,0,8,28,6.0,4,0.7088425593098492,0.04638082907441478,-0.2607,12,7,Home
BBC,TRI,7035,7.0,S7,5,1,0,1,4,1,0,0,4,3,2,4,4,1,0,0,6,24,6.0,1,-2.291157440690151,0.3296286740736434,0.4715,11,5,Home
BEE,ACK,10031,10.0,S10,7,2,0,2,1,2,0,0,4,3,1,4,2,1,0,0,5,21,5.0,5,1.5566556655665562,-0.07417782498433823,-0.2793,9,5,Away
BEE,ACK,10058,10.0,S10,12,3,0,2,2,3,0,0,5,6,1,4,2,0,0,0,7,28,6.0,6,1.8679867986798677,-0.07814835777156356,-0.23179999999999998,11,4,Home
BEE,CRN,10027,10.0,S10,6,1,2,0,1,0,0,0,5,3,3,2,3,0,0,0,4,21,6.0,2,-2.1320132013201323,0.2946890617043306,0.1627,12,7,Home
BEE,CRN,10051,10.0,S10,11,1,0,0,3,0,0,0,3,4,2,2,3,1,0,0,4,18,5.0,3,-0.44334433443344334,0.11418106907675925,-0.20549999999999993,11,4,Away
BEE,GOB,10066,10.0,S10,14,2,0,2,2,4,0,0,5,8,1,0,3,1,0,0,6,27,6.0,3,-1.1320132013201323,0.21797127358213558,0.030799999999999987,9,3,Away
BEE,GRS,10016,10.0,S10,4,3,1,1,4,2,0,0,3,9,0,4,1,1,0,0,9,28,6.0,5,0.8679867986798682,0.021851642228436417,-0.2651,9,5,Home
BEE,GRS,10041,10.0,S10,9,0,0,1,3,8,0,0,3,7,0,2,2,3,0,1,4,26,6.0,3,-1.1320132013201323,0.21797127358213564,0.03180000000000004,10,5,Away
BEE,KIR,10023,10.0,S10,5,0,0,1,1,3,0,0,4,3,6,1,4,0,1,0,2,23,6.0,0,-4.132013201320133,0.5063301676432331,0.15809999999999996,11,5,Home
BEE,KRK,10006,10.0,S10,2,0,0,0,3,1,0,0,7,5,0,0,4,2,1,0,3,20,6.0,0,-4.132013201320133,0.4946890617043306,0.351,6,4,Away
