Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
ISO,YUM,5053,5.0,S5,5,1,2,2,3,1,0,2,9,1,0,2,3,2,0,0,8,17,25,4,4,-0.0238663484486874,0.1013982219452562,0.2052999999999999,Away
JEF,AAL,6144,6.0,S6,11,1,1,1,0,2,0,2,4,0,3,4,1,1,0,0,3,9,19,1,1,-1.829391891891892,-0.1030380584980556,-0.2108999999999999,Away
JEF,BAC,6155,6.0,S6,12,2,0,2,1,0,0,6,7,1,0,0,5,0,0,0,5,13,23,4,4,0.6047297297297296,0.1571953943359241,0.1811,Home
JEF,CBC,6016,6.0,S6,2,3,1,0,2,2,0,5,4,0,0,3,5,1,1,0,6,17,25,5,5,1.6047297297297298,0.2698113623397872,0.0939,Home
JEF,CWJ,6059,6.0,S6,5,3,0,2,10,5,0,9,3,0,4,1,1,0,2,0,15,26,38,10,10,6.60472972972973,0.8286858796911488,0.5971,Away
JEF,FRG,6102,6.0,S6,8,1,0,2,7,3,0,5,4,0,0,6,3,2,0,0,10,15,31,5,5,0.8633694149461435,0.2167019442012006,0.4498999999999999,Home
JEF,LID,6074,6.0,S6,6,0,2,1,5,5,3,4,3,0,2,5,2,2,0,0,8,13,29,1,1,-2.39527027027027,-0.1175726696563495,-0.268,Home
JEF,LMN,6172,6.0,S6,13,2,0,1,3,3,0,5,5,0,2,2,3,1,0,0,6,13,26,4,4,0.6047297297297296,0.1698113623397873,0.2201999999999999,Away
JEF,MPD,6046,6.0,S6,4,2,1,0,3,2,0,2,4,1,3,3,4,1,0,1,6,14,24,4,4,0.6047297297297297,0.1656060396718329,0.0881999999999999,Home
JEF,PUK,6031,6.0,S6,3,1,0,1,3,3,0,4,9,0,1,2,2,0,0,0,5,9,26,2,2,-1.3952702702702704,-0.0301886376602127,-0.0184,Away
JEF,RBD,6129,6.0,S6,10,0,0,2,3,3,0,2,2,0,0,8,3,1,0,0,5,7,23,1,1,-1.0268492176386914,-0.0059625004009179,-0.0831,Home
JEF,SAR,6116,6.0,S6,9,0,1,1,5,1,0,2,3,0,8,3,1,1,0,0,7,10,25,1,1,-2.39527027027027,-0.134393960328167,-0.4841999999999999,Away
JEF,SAS,6004,6.0,S6,1,3,0,0,1,2,0,4,6,1,2,4,2,0,0,0,4,13,24,4,4,0.6047297297297296,0.1614007170038785,0.1369,Away
