ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB,CS,1RHR,2RHR,3RHR,4RHR,H,PA,AB,TB,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
13,3.0,S3,LAN,LAN,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,5,5,6,"{3037, 3055}",2,1,1,1191.0,5,0.4770094037455658,0.0,0.0657528140218281,0,0,LAN,14,2,6,0,1,0,5,4.930598159509202,0.0694018404907975,0.0694018404907975,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.4,0.4,1.2,1.6,0.7999999999999999,0.3333333333333333,,0.2,0.2,0.0,0.5,0.5,1.0,0.4,1.2168908935376002,238.2,Reimer Gonzalez,WC,,Right,SS,174.94632184233518
13,4.0,S4,LMN,LMN,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,"{4040, 4048}",2,3,0,935.0,5,0.6047286986225018,0.0563999999999999,0.0791830659149901,0,0,LMN,6,2,2,1,0,0,5,4.0,0.0729094678645473,0.0,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.6,0.6,0.8,1.4,0.2,1.0,,0.0,0.4,0.0,,,,0.6,0.5,187.0,Reimer Gonzalez,WC,BS-H,Right,SS,191.9698352020097
13,4.0,S4,VFQ,VFQ,2,0,1,0,0,0,3,1,0,3,0,1,0,0,0,1,1,0,0,0,2,0,0,0,3,11,11,10,"{4032, 4005, 4040, 4014, 4047}",5,2,2,2887.0,11,-1.7432449692982417,0.0127999999999999,-0.133162065613796,0,0,LMN,6,3,9,0,2,0,11,10.854181064270906,0.0729094678645473,0.1458189357290946,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.2727272727272727,0.2727272727272727,0.9090909090909092,1.1818181818181817,0.6363636363636364,0.125,,0.1818181818181818,0.0909090909090909,0.0,0.1428571428571428,0.4285714285714285,0.3333333333333333,0.2727272727272727,0.8291735642429644,262.45454545454544,Reimer Gonzalez,WC,BS-H,Right,SS,152.62777676051925
13,5.0,S5,NUL,NUL,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,1,"{5034, 5094}",2,0,0,1124.0,4,-0.5676830438983873,-0.0343,-0.0401627273034187,0,0,POR,8,0,0,1,0,0,4,3.0,0.0583293894936109,0.0,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.25,0.25,0.25,0.5,0.0,0.5,,0.0,0.5,0.0,1.0,0.0,inf,0.25,0.0,281.0,Reimer Gonzalez,WC,BS-H,Right,SS,-23.844036697247702
13,5.0,S5,POR,POR,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,{5143},1,0,0,356.0,2,0.4756229423921589,0.0101,0.0558650827824258,0,0,POR,12,1,2,0,0,0,2,2.0,0.0583293894936109,0.0,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.5,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,0.5,1.0,178.0,Reimer Gonzalez,WC,BS-H,Right,SS,236.9932535508981
13,6.0,S6,PBA,PBA,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,6,1,"{6067, 6165, 6111}",3,1,1,1922.0,7,-0.3961461856711443,-0.1125999999999999,-0.0101773598914336,0,0,PBA,12,1,1,1,1,0,7,5.955981356809943,0.0440186431900569,0.0440186431900569,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.1666666666666666,0.2857142857142857,0.1666666666666666,0.4523809523809523,0.0,0.25,,0.0,0.2857142857142857,0.1428571428571428,0.6666666666666666,0.3333333333333333,2.0,0.2857142857142857,0.1678984436135988,274.57142857142856,Reimer Gonzalez,WC,EG-H,Left,P,24.81144176748007
14,3.0,S3,LAN,LAN,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,4,5,"{3006, 3014}",2,1,1,450.0,3,1.2798296036818275,0.0,0.1460348340154542,0,0,LAN,4,2,5,1,0,0,5,4.0,0.0694018404907975,0.0,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.5,0.6,1.25,1.85,0.75,1.0,,0.2,0.4,0.2,,,,0.6,1.25,150.0,A.Z. Chapman,TT,,Right,LF,229.85313945233435
14,4.0,S4,VFQ,VFQ,2,0,4,0,4,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,24,20,16,"{4005, 4070, 4103, 4040, 4079, 4023, 4088, 4060}",8,8,7,4234.0,21,1.6347765248615376,0.4079999999999999,0.2532865935393059,0,0,VFQ,13,5,10,4,2,0,24,19.854181064270904,0.0729094678645473,0.1458189357290946,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.3,0.4166666666666667,0.8,1.2166666666666668,0.5,0.5714285714285714,,0.0833333333333333,0.4583333333333333,0.1666666666666666,0.0,1.0,0.0,0.375,0.5036722475547357,201.6190476190476,A.Z. Chapman,TT,,Right,LF,120.56760351629232
14,5.0,S5,PHB,PHB,2,0,0,1,1,0,1,7,1,0,1,2,0,0,0,3,0,0,0,0,0,1,1,0,3,15,14,9,"{5068, 5164, 5104, 5140, 5048, 5019}",6,4,5,3654.0,14,0.7785821473455318,0.0239,0.1401291288086282,0,0,PHB,14,3,9,1,1,0,15,13.941670610506389,0.0583293894936109,0.0583293894936109,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.2142857142857142,0.2666666666666666,0.6428571428571429,0.9095238095238096,0.4285714285714286,0.2,,0.1333333333333333,0.4666666666666667,0.0666666666666666,0.75,0.25,3.0,0.2666666666666666,0.6455467390843128,261.0,A.Z. Chapman,TT,,Right,LF,100.4534559022984
16,3.0,S3,LAN,LAN,0,0,0,4,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,8,7,4,"{3021, 3029}",2,4,0,1246.0,6,0.5524444578737928,0.0,0.0841274436230137,0,0,LAN,8,4,4,1,0,0,8,7.0,0.0694018404907975,0.0,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.5714285714285714,0.625,0.5714285714285714,1.1964285714285714,0.0,0.8,,0.0,0.25,0.125,1.0,0.0,inf,0.625,0.5714285714285714,207.66666666666663,Thomas Chiggins,BP,BS-B,Right,CF,138.7409774805678
16,4.0,S4,CCS,CCS,2,1,3,0,2,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,6,18,16,17,"{4103, 4077, 4015, 4112, 4086, 4056, 4030}",7,5,8,3315.0,18,3.617661330563711,0.6186,0.4291228388462352,0,0,CCS,14,6,15,0,8,0,18,17.416724257083622,0.0729094678645473,0.5832757429163787,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.375,0.4444444444444444,1.0625,1.5069444444444444,0.6875,0.3333333333333333,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.125,0.875,0.1428571428571428,0.3333333333333333,0.8612411713356083,184.16666666666663,Thomas Chiggins,BP,BS-B,Right,CF,178.44646368122574
16,5.0,S5,KRB,KRB,1,1,0,1,3,0,7,6,0,2,2,2,0,0,0,4,1,0,0,0,1,0,0,0,3,25,22,8,"{5025, 5121, 5114, 5158, 5001, 5037, 5102, 5133, 5077, 5049, 5146}",11,4,2,6065.0,25,-2.375559115447278,-0.194891,-0.1337710547546027,0,0,KRB,14,3,8,3,7,0,25,21.59169427354472,0.0583293894936109,0.4083057264552768,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.1363636363636363,0.24,0.3636363636363636,0.6036363636363636,0.2272727272727273,0.1333333333333333,,0.04,0.24,0.12,0.3076923076923077,0.5384615384615384,0.5714285714285715,0.24,0.3705128415884445,242.6,Thomas Chiggins,BP,BS-B,Right,CF,41.53652800550452
16,6.0,S6,FRG,FRG,2,1,0,2,2,0,2,5,2,0,4,1,0,0,0,5,3,0,0,0,0,2,0,0,5,19,17,13,"{6082, 6181, 6026, 6064, 6195, 6036, 6138}",7,3,5,3845.0,17,0.48353829528426,-0.3301,0.1282549602195595,0,0,FRG,14,5,12,2,2,0,19,16.911962713619886,0.0440186431900569,0.0880372863801139,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.2941176470588235,0.3684210526315789,0.7647058823529411,1.13312693498452,0.4705882352941176,0.3,,0.1052631578947368,0.2631578947368421,0.1052631578947368,0.7142857142857143,0.2857142857142857,2.5,0.3684210526315789,0.7095569096977677,226.1764705882353,Thomas Chiggins,BP,BS-B,Right,CF,157.56736680292622
17,5.0,S5,YUM,YUM,0,0,2,1,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,8,8,5,"{5016, 5122, 5062}",3,2,1,1661.0,8,0.2333848870961897,0.0479,0.0565496428824589,0,0,YUM,11,3,5,0,2,0,8,7.883341221012778,0.0583293894936109,0.1166587789872219,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.375,0.375,0.625,1.0,0.25,0.5,,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.375,0.6342488368602731,207.625,Haywood Jablome,BP,,Right,RF,131.36786175905607
17,6.0,S6,CWJ,CWJ,1,0,1,4,5,0,3,4,0,0,5,2,0,0,0,7,1,0,0,0,0,1,0,0,6,25,20,10,"{6049, 6020, 6117, 6187, 6091, 6161, 6034, 6171, 6076}",9,2,4,5985.0,25,1.1970018843371546,0.0344999999999999,0.2248332551325754,0,0,CWJ,14,6,10,5,3,0,25,19.86794407042983,0.0440186431900569,0.1320559295701709,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.3,0.44,0.5,0.94,0.2,0.3333333333333333,,0.04,0.16,0.2,0.7,0.3,2.333333333333333,0.44,0.5033233415873843,239.4,Haywood Jablome,BP,,Right,RF,140.17620737121055
17,7.0,S7,RRR,RRR,0,0,1,1,1,0,2,3,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,2,13,12,3,"{7044, 7018, 7031, 7036, 7006}",5,1,2,3848.0,13,-1.1023066163665658,-0.0204,-0.0559392819647556,0,0,RRR,6,2,3,1,2,0,13,11.90534904805077,0.0473254759746146,0.0946509519492293,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.1666666666666666,0.2307692307692307,0.25,0.4807692307692308,0.0833333333333333,0.2222222222222222,,0.0,0.2307692307692307,0.0769230769230769,0.7142857142857143,0.2857142857142857,2.5,0.2307692307692307,0.2519875719638125,296.0,Haywood Jablome,BC,,Right,RF,23.793521259607232
18,3.0,S3,BER,BER,0,0,0,1,4,0,4,4,0,2,1,3,0,0,0,4,1,0,0,0,0,0,0,0,1,19,15,1,"{3046, 3017, 3022, 3025, 3032, 3034, 3039}",7,0,1,5781.0,19,-3.6045886790185273,0.0,-0.2918617480422209,0,0,BER,12,1,1,4,4,0,19,14.72239263803681,0.0694018404907975,0.2776073619631902,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.0666666666666666,0.2631578947368421,0.0666666666666666,0.3298245614035087,0.0,0.0909090909090909,,0.0,0.2105263157894736,0.2105263157894736,0.4,0.4,1.0,0.2631578947368421,0.0679237420564642,304.2631578947368,Jordan Peppers,1B,FP-H,Right,PH,-24.25841625884069
18,4.0,S4,LMN,LMN,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,"{4078, 4015}",2,1,1,912.0,4,0.7117844963823023,0.1144,0.0861466064804222,0,0,N69,10,0,0,2,1,0,4,1.9270905321354528,0.0729094678645473,0.0729094678645473,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.6666666666666666,0.75,0.6666666666666666,1.4166666666666663,0.0,1.0,,0.0,0.25,0.25,,,,0.5,0.0,228.0,Jordan Peppers,1B,FP-H,Right,PH,60.29741863075196
18,4.0,S4,N69,N69,0,1,1,5,1,0,1,2,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,7,14,13,10,"{4002, 4099, 4073, 4011, 4108, 4026}",6,3,2,3187.0,14,1.560380802157105,0.2122,0.2084266291633825,0,0,N69,14,3,4,4,1,0,14,9.927090532135452,0.0729094678645473,0.0729094678645473,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.5384615384615384,0.5714285714285714,0.7692307692307693,1.3406593406593408,0.2307692307692308,0.6363636363636364,,0.0,0.1428571428571428,0.0714285714285714,0.5,0.25,2.0,0.5,0.4029377980437885,227.64285714285717,Jordan Peppers,1B,FP-H,Right,PH,140.57305026533462
18,5.0,S5,MVM,MVM,0,0,2,1,2,0,1,3,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,3,12,10,5,"{5059, 5044, 5084, 5067}",4,2,2,2872.0,12,0.6892218177791938,0.1301,0.1187389130371794,0,0,MVM,7,3,5,2,1,0,12,9.941670610506389,0.0583293894936109,0.0583293894936109,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.3,0.4166666666666667,0.5,0.9166666666666669,0.2,0.4285714285714285,,0.0,0.25,0.1666666666666666,0.75,0.25,3.0,0.4166666666666667,0.5029335808728147,239.33333333333331,Jordan Peppers,1B,FP-H,Right,RF,119.80904658557697
18,6.0,S6,PUK,PUK,0,0,2,2,2,1,4,0,0,1,2,4,0,0,0,6,1,0,0,0,0,0,0,0,4,17,15,6,"{6048, 6089, 6062, 6031, 6006, 6170, 6107}",7,1,6,4213.0,15,2.158668633971722,0.1439,0.2873573487523969,0,0,PUK,13,4,7,2,3,0,17,14.867944070429829,0.0440186431900569,0.1320559295701709,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.2666666666666666,0.3529411764705882,0.4,0.7529411764705882,0.1333333333333333,0.2666666666666666,,0.0,0.0,0.1176470588235294,0.5454545454545454,0.3636363636363636,1.4999999999999998,0.3529411764705882,0.4708115639150122,280.8666666666667,Jordan Peppers,1B,FP-H,Right,RF,105.79992692455642
20,3.0,S3,BER,BER,0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,7,5,6,"{3049, 3043, 3054}",3,1,1,1364.0,7,0.980819099241988,0.0,0.1233545330303789,0,0,BER,14,3,6,2,0,0,7,5.0,0.0694018404907975,0.0,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.6,0.7142857142857143,1.2,1.914285714285714,0.6,0.75,,0.0,0.1428571428571428,0.2857142857142857,1.0,0.0,inf,0.7142857142857143,1.2,194.8571428571429,Quint Kimbrel,BN,NH-S,Right,P,251.3378488256973
20,3.0,S3,SCB,SCB,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,{3002},1,0,0,643.0,2,-0.9277746982015272,0.0,-0.0855567203612441,0,0,BER,1,0,0,0,0,0,2,2.0,0.0694018404907975,0.0,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,321.5,Quint Kimbrel,BN,NH-S,Right,P,-100.0
20,4.0,S4,CEL,CEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,{4012},1,0,0,435.0,1,-0.2384020618556701,-0.0102,-0.020098166975019,0,0,PGA,2,0,0,0,0,0,1,1.0,0.0729094678645473,0.0,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,435.0,Q Kimbrel,BN,NH-S,Right,P,-100.0
20,4.0,S4,DBV,DBV,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,"{4050, 4028}",2,0,1,1111.0,4,0.2229817132203178,-0.0504999999999999,0.0372663281642238,0,0,PGA,7,1,2,0,0,0,4,4.0,0.0729094678645473,0.0,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.25,0.25,0.75,1.0,0.5,0.5,,0.0,0.5,0.0,0.0,0.0,,0.25,0.5,277.75,Q Kimbrel,BN,NH-S,Right,P,79.76164216048333
20,4.0,S4,PGA,PGA,0,0,1,1,1,0,0,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,8,7,3,"{4082, 4091, 4076}",3,1,1,2590.0,8,-0.6731288590990316,-0.0475999999999999,-0.0373765722255191,0,0,PGA,12,2,2,0,1,0,8,7.927090532135453,0.0729094678645473,0.0729094678645473,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.2857142857142857,0.375,0.4285714285714285,0.8035714285714286,0.1428571428571428,0.3333333333333333,,0.0,0.125,0.125,0.75,0.0,inf,0.25,0.2522993766618717,323.75,Q Kimbrel,BN,NH-S,Right,P,30.41327104393892
20,5.0,S5,POR,POR,1,0,0,1,0,0,2,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,9,9,5,"{5023, 5060, 5167}",3,1,1,2265.0,9,-1.2070321724228943,-0.1857,-0.0833406687978444,0,0,POR,14,2,5,0,2,0,9,8.883341221012778,0.0583293894936109,0.1166587789872219,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.25,,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.5,0.2222222222222222,0.5628512825976932,251.66666666666663,Q Kimbrel,TT,NH-S,Left,CF,71.64231134550514
20,6.0,S6,LID,LID,2,0,0,0,1,0,2,1,0,3,3,1,0,0,0,4,0,0,0,0,1,1,0,0,2,13,12,8,"{6146, 6119, 6063, 6042, 6173}",5,3,3,3896.0,13,0.3473337897303337,0.0811,0.0894025736564405,0,0,LID,13,2,8,1,2,0,13,11.911962713619886,0.0440186431900569,0.0880372863801139,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.1666666666666666,0.2307692307692307,0.6666666666666666,0.8974358974358974,0.5,0.0,,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.4444444444444444,0.2222222222222222,2.0,0.2307692307692307,0.6715937744543953,299.6923076923077,Q Kimbrel,TT,NH-S,Left,CF,105.84816262937107
20,7.0,S7,BBB,BBB,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,"{7059, 7015}",2,0,0,1128.0,4,-1.4324890206295298,-0.1530999999999999,-0.1265438621639065,0,0,BBB,8,0,0,0,2,0,4,3.90534904805077,0.0473254759746146,0.0946509519492293,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,282.0,Q Kimbrel,TT,NH-S,Left,CF,-100.0
20,9.0,S9,ARR,ARR,3,1,1,2,6,0,2,10,1,1,5,3,0,0,0,8,1,0,0,0,2,1,0,0,7,34,28,19,"{9056, 9026, 9029, 9004, 9040, 9041, 9010, 9014, 9046, 9017, 9050, 9023}",12,4,5,8561.0,33,2.167534325604696,0.3654999999999999,0.3513147308815639,0,0,ARR,14,7,17,6,2,0,34,27.905553708014637,0.0472231459926837,0.0944462919853674,673,227,2867,2613.6494845360826,1360,0.3139169863969306,0.5203452138653539,0.25,0.3823529411764705,0.6785714285714286,1.0609243697478992,0.4285714285714286,0.2666666666666666,,0.088235294117647,0.2941176470588235,0.1764705882352941,0.7272727272727273,0.1818181818181818,4.0,0.3823529411764705,0.6091977309562399,259.42424242424244,Q Kimbrel,TT,NH-S,Left,CF,138.87634002817765
20,11.0,S11,ARA,ARA,1,0,0,2,0,0,5,7,0,2,1,4,0,1,0,5,1,0,0,0,0,0,1,0,3,22,21,6,"{11010, 11017, 11082, 11053, 11059, 11030, 11094, 11065, 11005}",9,2,4,6598.0,22,-1.5822059418816428,-0.4501,-0.0755887418681838,0,0,ARA,16,3,5,0,5,0,22,21.7246348203711,0.0550730359257797,0.2753651796288985,1207,399,4858,4413.822739834189,2473,0.3305887196377109,0.5602853004678892,0.1428571428571428,0.1363636363636363,0.2857142857142857,0.422077922077922,0.1428571428571428,0.1428571428571428,,0.0454545454545454,0.3181818181818182,0.0,0.4166666666666667,0.4166666666666667,1.0,0.1363636363636363,0.2301534659312901,299.90909090909093,Q Kimbrel,WC,NH-S,Right,CF,-17.673368191027063
22,2.0,S2,AKR,AKR,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,{2003},1,0,0,613.0,2,-0.1212121212121212,0.0,-0.0018712121212121,0,0,AKR,2,0,0,0,1,0,2,1.9916666666666667,0.0083333333333333,0.0083333333333333,20,8,118,109.84166666666668,32,0.2372881355932203,0.2913284272816933,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,306.5,Spike Suzuki,BN,,Right,RF,-100.0
22,4.0,S4,N69,N69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,1,{4082},1,0,0,593.0,2,-0.5487503757461236,0.0047,-0.0473909591535163,0,0,N69,11,0,0,1,0,0,2,1.0,0.0729094678645473,0.0,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.0,296.5,Spike Suzuki,BP,NT-B,Left,P,60.29741863075196
22,5.0,S5,PPP,PPP,1,0,1,0,6,0,4,6,0,2,1,1,0,0,0,2,0,0,0,1,1,0,0,0,2,22,16,6,"{5089, 5126, 5160, 5052, 5101, 5135, 5111, 5016, 5148}",9,3,1,4967.0,23,-0.5302946263567696,0.0686339999999999,0.042452605611238,0,0,PPP,14,3,7,5,4,0,22,16.766682442025555,0.0583293894936109,0.2333175579744439,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.125,0.3636363636363636,0.375,0.7386363636363636,0.25,0.1111111111111111,0.0,0.0454545454545454,0.2727272727272727,0.2727272727272727,0.25,0.5,0.5,0.3636363636363636,0.4174946370102744,215.95652173913044,Snoop E. Dogg,XB,NT-B,Right,2B,87.87577381419167
22,6.0,S6,MPD,MPD,0,0,0,0,1,0,1,6,0,2,3,4,0,0,0,7,1,0,0,0,0,0,0,0,0,17,16,0,"{6112, 6184, 6157, 6061, 6127, 6006}",6,0,0,5916.0,17,-3.6911868452681222,-0.4145,-0.2976281991715875,0,3,MPD,14,0,0,1,1,0,17,15.955981356809945,0.0440186431900569,0.0440186431900569,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,,0.0,0.3529411764705882,0.0588235294117647,0.7,0.1,6.999999999999999,0.0588235294117647,0.0,348.0,Snoop E. Dogg,XB,NT-B,Right,2B,-81.07782990496813
22,7.0,S7,BBC,BBC,2,0,0,0,2,0,0,1,0,1,2,1,0,0,0,3,0,0,0,0,2,0,0,0,2,9,7,8,"{7081, 7010, 7091}",3,2,2,2050.0,9,1.1092555721417092,0.1881,0.1485118969870254,1,0,BBC,12,2,8,1,1,0,9,7.952674524025385,0.0473254759746146,0.0473254759746146,1212,461,5418,4910.040797824116,2522,0.3087855297157623,0.5136413532689228,0.2857142857142857,0.4444444444444444,1.1428571428571428,1.5873015873015872,0.8571428571428571,0.0,,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.75,0.0,inf,0.3333333333333333,1.0059508880731436,227.77777777777777,Snoop E. Dogg,XB,NT-B,Right,2B,203.7967337389337
23,3.0,S3,BER,BER,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,{3014},1,0,0,412.0,2,-0.1244949494949494,0.0,-0.0052287454905863,0,0,BER,4,1,2,0,0,0,2,2.0,0.0694018404907975,0.0,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.5,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,0.5,1.0,206.0,Michael Voorhees,BN,,Left,C,168.89804554245003
24,5.0,S5,MVM,MVM,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,{5067},1,0,1,839.0,3,0.3004079906421404,0.0874999999999999,0.042494981879029,0,0,MVM,6,1,1,0,1,0,3,2.941670610506389,0.0583293894936109,0.0583293894936109,1923,802,8301,7414.955276857549,4015,0.3282737019636188,0.5414732591214702,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,0.3399428870208744,279.6666666666667,Nate Lewis,BC,,Right,C,64.32238786433277
24,6.0,S6,PUK,PUK,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,5,5,0,"{6075, 6020}",2,0,0,1816.0,5,-1.4233009425569212,-0.2378999999999999,-0.1213034809159201,0,0,PUK,6,0,0,0,1,0,5,4.955981356809943,0.0440186431900569,0.0440186431900569,2092,842,9438,8528.795960642154,4352,0.3108709472345836,0.5102713231836218,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.75,0.25,3.0,0.0,0.0,363.2,Nate Lewis,BC,,Right,C,-100.0
25,3.0,S3,BER,BER,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,{3017},1,0,0,1048.0,4,-0.140306632630879,0.0,0.0004108356547293,0,0,BER,5,0,0,1,1,0,4,2.9305981595092025,0.0694018404907975,0.0694018404907975,758,272,2583,2283.239263803681,1591,0.3987611304684475,0.696817028868683,0.0,0.25,0.0,0.25,0.0,0.0,,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.0,262.0,Rusty Shackleford,HK,,Left,1B,-37.30582524271845
25,4.0,S4,N69,N69,1,0,1,0,2,0,2,6,1,2,1,2,0,0,0,3,0,0,0,0,0,1,0,0,2,17,15,6,"{4026, 4073, 4011, 4108, 4017, 4089, 4058}",7,1,2,4401.0,16,-2.677805766643495,-0.1280069999999999,-0.2041659100850334,0,0,N69,14,2,5,1,2,0,17,15.854181064270906,0.0729094678645473,0.1458189357290946,1232,550,5713,5086.236351071182,2553,0.3119201820409592,0.5019428559316415,0.1333333333333333,0.2352941176470588,0.4,0.6352941176470588,0.2666666666666667,0.125,,0.0588235294117647,0.3529411764705882,0.1176470588235294,0.4285714285714285,0.2857142857142857,1.5,0.1764705882352941,0.3153742208273397,275.0625,Rusty Shackleford,HK,,Left,1B,19.406261677439684
