Line ID,Batting Team's Score:,,,,,"Win Probability, slightly edited",,,,,,,,,,,,,,,,,,,,
,Inning,Top/Bot,OBC,Outs,Inning&OBC&Outs,-10+,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10+
357,8,1,7,0,8170,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,82.62%,92.54%,96.73%,98.51%,99.46%,99.75%,99.91%,99.97%,100.00%,100.00%,100.00%
358,8,1,7,1,8171,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,70.49%,88.79%,94.81%,97.71%,99.01%,99.57%,99.82%,99.93%,99.98%,100.00%,100.00%
359,8,1,7,2,8172,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,52.99%,83.48%,92.45%,96.56%,98.45%,99.36%,99.73%,99.90%,99.93%,99.97%,100.00%
360,8,2,0,0,8200,0.00%,0.03%,0.06%,0.15%,0.40%,0.92%,2.11%,4.84%,10.63%,22.74%,65.47%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
361,8,2,0,1,8201,0.00%,0.01%,0.02%,0.04%,0.14%,0.36%,0.92%,2.36%,5.87%,14.41%,60.20%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
362,8,2,0,2,8202,0.00%,0.00%,0.00%,0.01%,0.03%,0.09%,0.22%,0.71%,2.16%,6.82%,55.11%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
363,8,2,1,0,8210,0.01%,0.05%,0.13%,0.32%,0.91%,1.97%,4.31%,9.30%,18.85%,31.07%,68.71%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
364,8,2,1,1,8211,0.00%,0.02%,0.07%,0.14%,0.36%,0.94%,2.25%,5.49%,12.79%,21.80%,63.13%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
365,8,2,1,2,8212,0.00%,0.00%,0.01%,0.02%,0.08%,0.27%,0.68%,2.22%,6.69%,13.92%,58.84%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
366,8,2,2,0,8220,0.00%,0.10%,0.20%,0.39%,0.96%,2.21%,5.08%,11.29%,23.40%,44.01%,78.21%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
367,8,2,2,1,8221,0.00%,0.02%,0.08%,0.09%,0.40%,1.01%,2.62%,6.59%,15.30%,30.54%,69.78%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
368,8,2,2,2,8222,0.00%,0.00%,0.02%,0.02%,0.08%,0.25%,0.72%,2.24%,6.82%,17.90%,62.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
369,8,2,3,0,8230,0.04%,0.00%,0.03%,0.50%,0.99%,2.30%,5.23%,11.77%,23.78%,57.23%,91.59%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
370,8,2,3,1,8231,0.00%,0.00%,0.08%,0.23%,0.39%,1.04%,2.72%,6.95%,15.56%,43.12%,82.05%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
371,8,2,3,2,8232,0.00%,0.00%,0.00%,0.02%,0.09%,0.25%,0.63%,2.26%,6.81%,18.22%,62.82%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
372,8,2,4,0,8240,0.00%,0.20%,0.44%,0.89%,2.49%,4.52%,10.22%,19.94%,31.35%,44.63%,76.62%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
373,8,2,4,1,8241,0.01%,0.06%,0.19%,0.37%,1.12%,2.50%,6.09%,13.89%,23.01%,31.94%,68.94%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
374,8,2,4,2,8242,0.00%,0.00%,0.03%,0.05%,0.27%,0.77%,2.26%,6.90%,14.10%,21.71%,63.06%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
375,8,2,5,0,8250,0.00%,0.21%,0.18%,0.86%,2.12%,4.78%,9.68%,19.52%,31.89%,63.09%,93.41%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
376,8,2,5,1,8251,0.00%,0.06%,0.21%,0.49%,1.09%,2.55%,6.17%,14.37%,25.83%,45.57%,79.37%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
377,8,2,5,2,8252,0.00%,0.00%,0.00%,0.09%,0.18%,0.78%,2.08%,6.84%,14.15%,22.31%,63.60%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
378,8,2,6,0,8260,0.07%,0.19%,0.29%,0.77%,2.51%,5.70%,11.59%,24.44%,44.59%,70.48%,92.23%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
379,8,2,6,1,8261,0.04%,0.12%,0.13%,0.59%,1.16%,3.09%,6.98%,16.33%,31.72%,53.58%,82.77%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
380,8,2,6,2,8262,0.00%,0.11%,0.06%,0.12%,0.17%,0.65%,1.96%,7.00%,18.22%,26.11%,63.07%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
381,8,2,7,0,8270,0.00%,0.29%,0.98%,2.15%,5.42%,10.25%,20.31%,32.36%,46.50%,72.43%,94.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
382,8,2,7,1,8271,0.06%,0.23%,0.44%,1.08%,2.79%,6.84%,15.28%,26.23%,37.11%,54.68%,83.04%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
383,8,2,7,2,8272,0.00%,0.05%,0.00%,0.31%,0.86%,2.13%,6.81%,14.19%,22.05%,29.59%,66.28%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
384,9,1,0,0,9100,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,49.96%,82.09%,91.68%,96.23%,98.36%,99.29%,99.70%,99.87%,99.94%,99.98%,100.00%
385,9,1,0,1,9101,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,44.52%,80.38%,90.86%,95.86%,98.18%,99.21%,99.68%,99.87%,99.95%,99.99%,100.00%
386,9,1,0,2,9102,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,39.44%,78.76%,90.06%,95.49%,98.03%,99.14%,99.64%,99.86%,99.95%,99.98%,100.00%
387,9,1,1,0,9110,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.34%,83.58%,92.35%,96.52%,98.54%,99.34%,99.72%,99.86%,99.92%,99.97%,99.99%
388,9,1,1,1,9111,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.27%,81.69%,91.54%,96.14%,98.35%,99.27%,99.69%,99.88%,99.92%,99.98%,100.00%
389,9,1,1,2,9112,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,43.46%,80.12%,90.72%,95.77%,98.22%,99.17%,99.64%,99.88%,99.93%,99.99%,99.99%
390,9,1,2,0,9120,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,63.39%,86.26%,93.78%,97.18%,98.78%,99.52%,99.79%,99.93%,99.92%,100.00%,100.00%
391,9,1,2,1,9121,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.35%,83.63%,92.38%,96.58%,98.52%,99.39%,99.73%,99.90%,99.91%,99.99%,100.00%
392,9,1,2,2,9122,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,47.04%,81.23%,91.19%,95.98%,98.23%,99.27%,99.65%,99.89%,99.93%,99.98%,100.00%
393,9,1,3,0,9130,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,74.65%,89.81%,95.26%,97.75%,99.25%,99.49%,99.81%,99.90%,99.97%,100.00%,100.00%
394,9,1,3,1,9131,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,64.94%,86.32%,93.82%,97.12%,98.84%,99.47%,99.82%,99.94%,99.97%,99.95%,100.00%
395,9,1,3,2,9132,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,46.67%,80.87%,91.03%,95.98%,98.27%,99.20%,99.72%,99.90%,99.93%,99.96%,100.00%
396,9,1,4,0,9140,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,63.57%,86.67%,93.84%,97.20%,98.75%,99.46%,99.70%,99.79%,99.95%,99.96%,100.00%
397,9,1,4,1,9141,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.95%,84.04%,92.63%,96.65%,98.54%,99.33%,99.73%,99.83%,99.97%,99.97%,100.00%
398,9,1,4,2,9142,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.42%,82.08%,91.60%,96.12%,98.29%,99.23%,99.67%,99.85%,99.94%,99.99%,100.00%
399,9,1,5,0,9150,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,78.39%,90.93%,96.05%,98.03%,99.32%,99.61%,99.95%,99.85%,99.94%,100.00%,100.00%
400,9,1,5,1,9151,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,64.67%,86.61%,93.75%,97.32%,98.96%,99.47%,99.79%,99.91%,99.94%,99.95%,100.00%
401,9,1,5,2,9152,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.67%,81.71%,91.60%,96.20%,98.38%,99.27%,99.66%,99.89%,99.95%,99.95%,99.98%
402,9,1,6,0,9160,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,79.69%,92.26%,96.18%,98.25%,99.27%,99.71%,99.85%,99.87%,100.00%,100.00%,100.00%
403,9,1,6,1,9161,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,69.20%,88.22%,94.71%,97.63%,98.92%,99.61%,99.78%,99.88%,99.98%,99.96%,100.00%
404,9,1,6,2,9162,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,49.56%,82.15%,92.05%,96.34%,98.18%,99.42%,99.63%,99.89%,99.96%,99.93%,100.00%
405,9,1,7,0,9170,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,82.62%,92.54%,96.73%,98.51%,99.46%,99.75%,99.91%,99.97%,100.00%,100.00%,100.00%
406,9,1,7,1,9171,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,70.49%,88.79%,94.81%,97.71%,99.01%,99.57%,99.82%,99.93%,99.98%,100.00%,100.00%
407,9,1,7,2,9172,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,52.99%,83.48%,92.45%,96.56%,98.45%,99.36%,99.73%,99.90%,99.93%,99.97%,100.00%
408,9,2,0,0,9200,0.00%,0.03%,0.06%,0.15%,0.40%,0.92%,2.11%,4.84%,10.63%,22.74%,65.47%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
409,9,2,0,1,9201,0.00%,0.01%,0.02%,0.04%,0.14%,0.36%,0.92%,2.36%,5.87%,14.41%,60.20%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
410,9,2,0,2,9202,0.00%,0.00%,0.00%,0.01%,0.03%,0.09%,0.22%,0.71%,2.16%,6.82%,55.11%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
411,9,2,1,0,9210,0.01%,0.05%,0.13%,0.32%,0.91%,1.97%,4.31%,9.30%,18.85%,31.07%,68.71%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
412,9,2,1,1,9211,0.00%,0.02%,0.07%,0.14%,0.36%,0.94%,2.25%,5.49%,12.79%,21.80%,63.13%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
413,9,2,1,2,9212,0.00%,0.00%,0.01%,0.02%,0.08%,0.27%,0.68%,2.22%,6.69%,13.92%,58.84%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
414,9,2,2,0,9220,0.00%,0.10%,0.20%,0.39%,0.96%,2.21%,5.08%,11.29%,23.40%,44.01%,78.21%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
415,9,2,2,1,9221,0.00%,0.02%,0.08%,0.09%,0.40%,1.01%,2.62%,6.59%,15.30%,30.54%,69.78%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
416,9,2,2,2,9222,0.00%,0.00%,0.02%,0.02%,0.08%,0.25%,0.72%,2.24%,6.82%,17.90%,62.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
417,9,2,3,0,9230,0.04%,0.00%,0.03%,0.50%,0.99%,2.30%,5.23%,11.77%,23.78%,57.23%,91.59%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
418,9,2,3,1,9231,0.00%,0.00%,0.08%,0.23%,0.39%,1.04%,2.72%,6.95%,15.56%,43.12%,82.05%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
419,9,2,3,2,9232,0.00%,0.00%,0.00%,0.02%,0.09%,0.25%,0.63%,2.26%,6.81%,18.22%,62.82%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
420,9,2,4,0,9240,0.00%,0.20%,0.44%,0.89%,2.49%,4.52%,10.22%,19.94%,31.35%,44.63%,76.62%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
421,9,2,4,1,9241,0.01%,0.06%,0.19%,0.37%,1.12%,2.50%,6.09%,13.89%,23.01%,31.94%,68.94%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
422,9,2,4,2,9242,0.00%,0.00%,0.03%,0.05%,0.27%,0.77%,2.26%,6.90%,14.10%,21.71%,63.06%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
423,9,2,5,0,9250,0.00%,0.21%,0.18%,0.86%,2.12%,4.78%,9.68%,19.52%,31.89%,63.09%,93.41%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
424,9,2,5,1,9251,0.00%,0.06%,0.21%,0.49%,1.09%,2.55%,6.17%,14.37%,25.83%,45.57%,79.37%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
425,9,2,5,2,9252,0.00%,0.00%,0.00%,0.09%,0.18%,0.78%,2.08%,6.84%,14.15%,22.31%,63.60%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
426,9,2,6,0,9260,0.07%,0.19%,0.29%,0.77%,2.51%,5.70%,11.59%,24.44%,44.59%,70.48%,92.23%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
427,9,2,6,1,9261,0.04%,0.12%,0.13%,0.59%,1.16%,3.09%,6.98%,16.33%,31.72%,53.58%,82.77%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
428,9,2,6,2,9262,0.00%,0.11%,0.06%,0.12%,0.17%,0.65%,1.96%,7.00%,18.22%,26.11%,63.07%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
429,9,2,7,0,9270,0.00%,0.29%,0.98%,2.15%,5.42%,10.25%,20.31%,32.36%,46.50%,72.43%,94.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
430,9,2,7,1,9271,0.06%,0.23%,0.44%,1.08%,2.79%,6.84%,15.28%,26.23%,37.11%,54.68%,83.04%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
431,9,2,7,2,9272,0.00%,0.05%,0.00%,0.31%,0.86%,2.13%,6.81%,14.19%,22.05%,29.59%,66.28%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
432,10,1,0,0,10100,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,49.96%,82.09%,91.68%,96.23%,98.36%,99.29%,99.70%,99.87%,99.94%,99.98%,100.00%
433,10,1,0,1,10101,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,44.52%,80.38%,90.86%,95.86%,98.18%,99.21%,99.68%,99.87%,99.95%,99.99%,100.00%
434,10,1,0,2,10102,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,39.44%,78.76%,90.06%,95.49%,98.03%,99.14%,99.64%,99.86%,99.95%,99.98%,100.00%
435,10,1,1,0,10110,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.34%,83.58%,92.35%,96.52%,98.54%,99.34%,99.72%,99.86%,99.92%,99.97%,99.99%
436,10,1,1,1,10111,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.27%,81.69%,91.54%,96.14%,98.35%,99.27%,99.69%,99.88%,99.92%,99.98%,100.00%
437,10,1,1,2,10112,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,43.46%,80.12%,90.72%,95.77%,98.22%,99.17%,99.64%,99.88%,99.93%,99.99%,99.99%
438,10,1,2,0,10120,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,63.39%,86.26%,93.78%,97.18%,98.78%,99.52%,99.79%,99.93%,99.92%,100.00%,100.00%
439,10,1,2,1,10121,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.35%,83.63%,92.38%,96.58%,98.52%,99.39%,99.73%,99.90%,99.91%,99.99%,100.00%
440,10,1,2,2,10122,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,47.04%,81.23%,91.19%,95.98%,98.23%,99.27%,99.65%,99.89%,99.93%,99.98%,100.00%
441,10,1,3,0,10130,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,74.65%,89.81%,95.26%,97.75%,99.25%,99.49%,99.81%,99.90%,99.97%,100.00%,100.00%
442,10,1,3,1,10131,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,64.94%,86.32%,93.82%,97.12%,98.84%,99.47%,99.82%,99.94%,99.97%,99.95%,100.00%
443,10,1,3,2,10132,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,46.67%,80.87%,91.03%,95.98%,98.27%,99.20%,99.72%,99.90%,99.93%,99.96%,100.00%
444,10,1,4,0,10140,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,63.57%,86.67%,93.84%,97.20%,98.75%,99.46%,99.70%,99.79%,99.95%,99.96%,100.00%
445,10,1,4,1,10141,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,54.95%,84.04%,92.63%,96.65%,98.54%,99.33%,99.73%,99.83%,99.97%,99.97%,100.00%
446,10,1,4,2,10142,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.42%,82.08%,91.60%,96.12%,98.29%,99.23%,99.67%,99.85%,99.94%,99.99%,100.00%
447,10,1,5,0,10150,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,78.39%,90.93%,96.05%,98.03%,99.32%,99.61%,99.95%,99.85%,99.94%,100.00%,100.00%
448,10,1,5,1,10151,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,64.67%,86.61%,93.75%,97.32%,98.96%,99.47%,99.79%,99.91%,99.94%,99.95%,100.00%
449,10,1,5,2,10152,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,48.67%,81.71%,91.60%,96.20%,98.38%,99.27%,99.66%,99.89%,99.95%,99.95%,99.98%
450,10,1,6,0,10160,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,79.69%,92.26%,96.18%,98.25%,99.27%,99.71%,99.85%,99.87%,100.00%,100.00%,100.00%
451,10,1,6,1,10161,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,69.20%,88.22%,94.71%,97.63%,98.92%,99.61%,99.78%,99.88%,99.98%,99.96%,100.00%
452,10,1,6,2,10162,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,49.56%,82.15%,92.05%,96.34%,98.18%,99.42%,99.63%,99.89%,99.96%,99.93%,100.00%
453,10,1,7,0,10170,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,82.62%,92.54%,96.73%,98.51%,99.46%,99.75%,99.91%,99.97%,100.00%,100.00%,100.00%
454,10,1,7,1,10171,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,70.49%,88.79%,94.81%,97.71%,99.01%,99.57%,99.82%,99.93%,99.98%,100.00%,100.00%
455,10,1,7,2,10172,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,52.99%,83.48%,92.45%,96.56%,98.45%,99.36%,99.73%,99.90%,99.93%,99.97%,100.00%
456,10,2,0,0,10200,0.00%,0.03%,0.06%,0.15%,0.40%,0.92%,2.11%,4.84%,10.63%,22.74%,65.47%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
457,10,2,0,1,10201,0.00%,0.01%,0.02%,0.04%,0.14%,0.36%,0.92%,2.36%,5.87%,14.41%,60.20%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
458,10,2,0,2,10202,0.00%,0.00%,0.00%,0.01%,0.03%,0.09%,0.22%,0.71%,2.16%,6.82%,55.11%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
459,10,2,1,0,10210,0.01%,0.05%,0.13%,0.32%,0.91%,1.97%,4.31%,9.30%,18.85%,31.07%,68.71%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
460,10,2,1,1,10211,0.00%,0.02%,0.07%,0.14%,0.36%,0.94%,2.25%,5.49%,12.79%,21.80%,63.13%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
461,10,2,1,2,10212,0.00%,0.00%,0.01%,0.02%,0.08%,0.27%,0.68%,2.22%,6.69%,13.92%,58.84%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
462,10,2,2,0,10220,0.00%,0.10%,0.20%,0.39%,0.96%,2.21%,5.08%,11.29%,23.40%,44.01%,78.21%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
463,10,2,2,1,10221,0.00%,0.02%,0.08%,0.09%,0.40%,1.01%,2.62%,6.59%,15.30%,30.54%,69.78%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
464,10,2,2,2,10222,0.00%,0.00%,0.02%,0.02%,0.08%,0.25%,0.72%,2.24%,6.82%,17.90%,62.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
465,10,2,3,0,10230,0.04%,0.00%,0.03%,0.50%,0.99%,2.30%,5.23%,11.77%,23.78%,57.23%,91.59%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
466,10,2,3,1,10231,0.00%,0.00%,0.08%,0.23%,0.39%,1.04%,2.72%,6.95%,15.56%,43.12%,82.05%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
467,10,2,3,2,10232,0.00%,0.00%,0.00%,0.02%,0.09%,0.25%,0.63%,2.26%,6.81%,18.22%,62.82%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
468,10,2,4,0,10240,0.00%,0.20%,0.44%,0.89%,2.49%,4.52%,10.22%,19.94%,31.35%,44.63%,76.62%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
469,10,2,4,1,10241,0.01%,0.06%,0.19%,0.37%,1.12%,2.50%,6.09%,13.89%,23.01%,31.94%,68.94%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
470,10,2,4,2,10242,0.00%,0.00%,0.03%,0.05%,0.27%,0.77%,2.26%,6.90%,14.10%,21.71%,63.06%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
471,10,2,5,0,10250,0.00%,0.21%,0.18%,0.86%,2.12%,4.78%,9.68%,19.52%,31.89%,63.09%,93.41%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
472,10,2,5,1,10251,0.00%,0.06%,0.21%,0.49%,1.09%,2.55%,6.17%,14.37%,25.83%,45.57%,79.37%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
473,10,2,5,2,10252,0.00%,0.00%,0.00%,0.09%,0.18%,0.78%,2.08%,6.84%,14.15%,22.31%,63.60%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
474,10,2,6,0,10260,0.07%,0.19%,0.29%,0.77%,2.51%,5.70%,11.59%,24.44%,44.59%,70.48%,92.23%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
475,10,2,6,1,10261,0.04%,0.12%,0.13%,0.59%,1.16%,3.09%,6.98%,16.33%,31.72%,53.58%,82.77%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
476,10,2,6,2,10262,0.00%,0.11%,0.06%,0.12%,0.17%,0.65%,1.96%,7.00%,18.22%,26.11%,63.07%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
477,10,2,7,0,10270,0.00%,0.29%,0.98%,2.15%,5.42%,10.25%,20.31%,32.36%,46.50%,72.43%,94.86%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
478,10,2,7,1,10271,0.06%,0.23%,0.44%,1.08%,2.79%,6.84%,15.28%,26.23%,37.11%,54.68%,83.04%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
479,10,2,7,2,10272,0.00%,0.05%,0.00%,0.31%,0.86%,2.13%,6.81%,14.19%,22.05%,29.59%,66.28%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
480,11,1,0,0,11100,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,49.96%,82.09%,91.68%,96.23%,98.36%,99.29%,99.70%,99.87%,99.94%,99.98%,100.00%
481,11,1,0,1,11101,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,44.52%,80.38%,90.86%,95.86%,98.18%,99.21%,99.68%,99.87%,99.95%,99.99%,100.00%
482,11,1,0,2,11102,SS,SS,SS,SS,SS,SS,SS,SS,SS,SS,39.44%,78.76%,90.06%,95.49%,98.03%,99.14%,99.64%,99.86%,99.95%,99.98%,100.00%
