ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB 2B,SB 3B,SB Home,CS 2B,CS 3B,CS Home,SB,CS,1RHR,2RHR,3RHR,4RHR,H_RISP,AB_RISP,H,PA,AB,TB,TB+,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,BARISP,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
172,3,S3,CSUF,CSUF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{3001},1,0,0,495.0,1,-0.1714285714285714,-0.0052,-0.0091235646130898,0,0,CSUF,1,0,0,0,0,0,1,1.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,495.0,Chad Berry,BN,,Right,3B,-100.0
180,3,S3,UOM,UOM,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3009, 3004}",2,0,0,496.0,2,-0.489588377723971,-0.0282,-0.0329202527128624,0,0,UOM,2,0,0,0,2,0,2,1.9307359307359304,0.0346320346320346,0.0692640692640692,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.0,Demetrios Ooga,BC,BB-B,Left,C,-100.0
184,3,S3,NEB,NEB,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,2,2,6,6,"{3003, 3006}",2,1,1,88.0,2,2.125,0.174,0.2285385850595346,0,0,NEB,2,2,6,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,1.0,,1.0,3.0,4.0,2.0,1.0,,0.5,0.0,0.0,,,,1.0,3.0,44.0,Henry Crowell,BN,,Right,C,770.12874821094
185,3,S3,NEB,NEB,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2,4,4,2,2,"{3003, 3006}",2,1,1,806.0,4,-0.7957477980138254,0.0067,-0.0474976096823133,0,0,NEB,2,2,2,0,1,0,4,3.965367965367965,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5043668122270742,201.5,Antonin Periwinkle,BN,,Left,1B,150.85223705490498
186,3,S3,HOF,HOF,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3001, 3006}",2,0,0,624.0,2,-0.3478260869565217,-0.0228,-0.0187440236361175,0,0,HOF,2,0,0,0,1,0,2,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,312.0,Ian Brandon Owen Bust,BN,,Right,2B,-100.0
191,3,S3,RIC,RIC,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1,3,3,4,4,"{3010, 3003}",2,1,2,617.0,3,2.7351190476190474,0.265,0.2975697823512067,0,0,RIC,2,1,4,0,1,0,3,2.965367965367965,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666663,1.0,0.0,,0.3333333333333333,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,1.3489051094890512,205.66666666666663,Andrew Nova,BN,,Left,LF,254.5973690919196
192,3,S3,CSUF,CSUF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,2,2,2,2,"{3001, 3010}",2,1,0,324.0,2,-2.0880952380952373,0.0011999999999999,-0.1927709387499891,0,0,CSUF,2,1,2,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,0.0,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,0.5,1.0,162.0,Javier Tootblan,BN,,Right,LF,242.55433159542744
204,3,S3,TOL,TOL,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,2,3,3,5,5,"{3008, 3002}",2,1,1,290.0,3,2.042857142857143,0.1377,0.2283435918750162,0,0,TOL,2,2,5,0,1,0,3,2.965367965367965,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,2.333333333333333,1.0,0.5,,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.686131386861314,96.66666666666669,Coco Watanabe,BN,,Right,C,422.0138346525709
208,3,S3,RIC,RIC,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3010, 3003}",2,0,0,497.0,2,-0.6256908621960207,-0.1211,-0.0465305011600674,0,0,RIC,2,0,0,0,1,0,2,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,248.5,Tommy Testudo,BN,,Right,3B,-100.0
215,9,S9,HVD,HVD,0,0,0,1,1,0,2,0,0,0,2,1,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1,7,5,1,2,"{9001, 9013, 9009}",3,1,1,2225.0,8,-0.7131643259100459,-0.0924,-0.0359001808502604,0,0,HVD,5,1,1,1,2,0,7,5.90193842645382,0.04903078677309,0.0980615735461801,166,71,819,740.2531356898518,318,0.2893772893772894,0.4295827800900182,0.2,0.0,0.2857142857142857,0.2,0.4857142857142857,0.0,0.1666666666666666,0.0,0.0,0.0,0.1428571428571428,0.6,0.4,1.4999999999999998,0.2857142857142857,0.169435857805255,278.125,Sloppy Dock,BP,,Left,1B,38.17613477451056
220,3,S3,TCU,TCU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,2,2,2,"{3002, 3007}",2,0,0,329.0,2,-0.2385093167701862,0.0177,-0.0078123466174839,0,0,TCU,2,1,2,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,0.5,1.0,164.5,Charles Magnus,BP,BS-B,Right,P,242.55433159542744
228,3,S3,CSUF,CSUF,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,1,{3010},1,0,0,529.0,2,0.1368091378039792,-0.0284,0.0297194988399325,0,0,CSUF,2,0,0,1,0,0,2,1.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.5,1.0,0.0,inf,0.5,0.0,264.5,Ozzie Baez,BN,,Right,SS,57.53424657534247
230,12,S12,FUR,FUR,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3,6,6,8,8,"{12017, 12014}",2,2,0,887.0,6,0.4650771343797443,-0.0271,0.068629541519924,0,0,FUR,6,3,8,0,2,0,6,5.86892177589852,0.0655391120507399,0.1310782241014799,236,72,932,850.169133192389,464,0.3304721030042918,0.5457737547559247,0.5,0.0,0.5,1.3333333333333333,1.8333333333333333,0.8333333333333333,0.5,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.3631123919308357,147.83333333333334,Howie Feltersnatch,XB,,Right,3B,301.0564773098311
254,3,S3,UOM,UOM,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3009, 3004}",2,0,0,554.0,2,-0.8756908621960207,-0.0232,-0.0715305011600674,0,0,UOM,2,0,0,0,1,0,2,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,277.0,Biff Studd,BN,,Right,C,-100.0
256,7,S7,UVA,UVA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,{7009},1,0,0,102.0,1,0.0,0.0002,0.0051155109172708,0,0,UVA,3,0,0,1,0,0,1,0.0,0.0551330798479087,0.0,117,45,517,467.9201520912548,241,0.3133462282398452,0.5150451394814038,,,1.0,,,,,,0.0,0.0,1.0,,,,1.0,,102.0,Threefinger Jansen lll,WC,EG-H,Left,P,
261,3,S3,TCU,TCU,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2,3,3,4,4,"{3002, 3007}",2,0,1,494.0,3,0.9712215320910972,0.0189999999999999,0.1211800307984116,0,0,TCU,2,2,4,0,0,0,3,3.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.6666666666666666,0.5,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.0,,0.0,0.3333333333333333,0.0,,,,0.6666666666666666,1.3333333333333333,164.66666666666666,Walnuts Labonte,BN,,Right,2B,356.73910879390326
262,3,S3,VT,VT,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,2,1,1,"{3009, 3005}",2,0,0,596.0,2,-0.0353260869565216,-0.0131999999999999,0.0125059763638824,0,0,VT,2,1,1,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.5,298.0,Dirtbag Darrell,BN,,Left,3B,150.04428908538495
263,3,S3,IND,IND,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3008, 3004}",2,0,0,715.0,2,-0.6256908621960207,-0.1464,-0.0465305011600674,0,0,IND,2,0,0,0,1,0,2,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,357.5,Rapid Eagle,BN,,Right,3B,-100.0
265,3,S3,CSUF,CSUF,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,2,1,1,"{3001, 3010}",2,1,0,279.0,2,0.7466255219847702,-0.0064,0.0987204297877789,0,0,CSUF,2,1,1,1,1,0,3,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,,0.6666666666666666,0.5,1.1666666666666663,0.0,0.5,,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666665,0.5088105726872246,139.5,Jeffy Jefferson,BN,BB-B,Right,CF,204.18583751816504
272,3,S3,HOF,HOF,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{3001},1,0,0,183.0,1,-0.1763975155279502,-0.0167,-0.0096204590230277,0,0,HOF,1,0,0,0,1,0,1,0.9653679653679652,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,Jimjon Jonjim,BN,BB-B,Left,1B,-100.0
273,7,S7,RU,RU,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2,6,6,4,4,"{7003, 7005, 7013, 7007}",4,1,0,1746.0,6,-1.4269500710732053,-0.035,-0.1120019416036952,0,0,RU,5,2,4,0,1,0,6,5.944866920152092,0.0551330798479087,0.0551330798479087,117,45,517,467.9201520912548,241,0.3133462282398452,0.5150451394814038,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.5,0.25,2.0,0.3333333333333333,0.6728493763991046,291.0,Max Wasson,BN,,Right,SS,137.01751473971538
295,3,S3,WSU,WSU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,2,2,2,2,"{3005, 3007}",2,0,1,434.0,2,0.8236024844720498,0.1631,0.0983988335067396,0,0,WSU,2,1,2,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,1.0,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,0.5,1.0,217.0,Jocko Jones,BN,,Right,2B,242.55433159542744
298,3,S3,NEB,NEB,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,1,"{3003, 3006}",2,0,1,321.0,2,0.6868091378039793,0.1524,0.0847194988399325,0,0,NEB,2,0,0,1,1,0,2,0.9653679653679652,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.5,0.0,1.0,0.0,0.5000000000000001,0.0,160.5,Jeff Dingerhitter,BN,,Right,SS,57.53424657534249
301,8,S8,UCL,UCL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{8009},1,0,0,192.0,1,-0.1353305785123967,-0.0389,-0.0096975584159619,0,0,UCL,3,0,0,0,1,0,1,0.9317073170731708,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192.0,Joe Pidgeon,WC,WC-S,Right,CF,-100.0
320,3,S3,IND,IND,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,0,0,"{3008, 3004}",2,0,0,801.0,3,-0.806159420289855,-0.1505,-0.0565580644396835,0,0,IND,2,0,0,0,2,0,3,2.930735930735931,0.0346320346320346,0.0692640692640692,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,267.0,Filet-Mignon Jackson,BN,BB-B,Left,P,-100.0
333,3,S3,UOM,UOM,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,0,1,"{3009, 3004}",2,1,0,726.0,3,0.1827280064568198,-0.0209,0.0423306782349839,0,0,UOM,2,0,0,1,0,0,3,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.0,0.6666666666666666,0.3333333333333333,,,,0.3333333333333333,0.0,242.0,Benjamin Baeurkemper,BN,,Left,CF,5.022831050228316
335,3,S3,TCU,TCU,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,3,3,1,1,"{3002, 3007}",2,1,1,964.0,3,-0.0215241955293539,0.0974999999999999,0.0219054580363665,0,0,TCU,2,1,1,0,0,0,3,3.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,inf,0.3333333333333333,0.3333333333333333,321.3333333333333,Solf J. Kimblee,BN,,Left,CF,66.69619272358997
339,3,S3,WSU,WSU,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3005, 3007}",2,0,0,583.0,2,-0.489588377723971,-0.0865,-0.0329202527128624,0,0,WSU,2,0,0,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,291.5,Isaac Snowbender,BN,,Right,C,-100.0
342,3,S3,TCU,TCU,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,4,4,1,1,"{3002, 3007}",2,1,0,1057.0,4,0.151982664841913,-0.0316,0.0472754366032605,0,0,TCU,2,1,1,0,1,0,4,3.965367965367965,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.25,0.0,0.25,0.25,0.5,0.0,0.3333333333333333,,0.0,0.25,0.0,0.5,0.5,1.0,0.25,0.2521834061135371,264.25,River Ride,BN,,Right,2B,25.42611852745249
343,3,S3,VT,VT,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3009, 3005}",2,0,0,757.0,2,-0.4839285714285714,-0.0476,-0.0323542720833225,0,0,VT,2,0,0,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,378.5,Heinrich Frosch,BN,,Left,2B,-100.0
348,3,S3,IND,IND,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,1,2,3,"{3008, 3004}",2,0,0,175.0,2,0.3702380952380953,0.1113,0.0530623945833441,0,0,IND,2,1,2,1,0,0,2,1.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,1.0,,1.0,2.0,3.0,1.0,1.0,,0.0,0.0,0.5,,,,1.0,2.0,87.5,Chunky Dongmeister,BN,,Left,CF,585.1086631908549
355,11,S11,KSU,KSU,1,0,1,1,1,0,2,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,6.0,3,11,10,7,8,"{11016, 11007, 11005, 11015}",4,1,2,2424.0,11,2.6038287908381124,0.1085999999999999,0.2985822377770475,0,0,KSU,6,3,7,1,2,0,11,9.909947643979056,0.0450261780104712,0.0900523560209424,225,77,912,828.8764397905759,460,0.3311403508771929,0.5549681205997647,0.3,0.3333333333333333,0.3636363636363636,0.7,1.0636363636363635,0.3999999999999999,0.3333333333333333,,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.5,0.5,1.0,0.3636363636363636,0.7063609467455622,220.3636363636364,Alvin and the Chipmunks The Squeakquel,BP,,Left,C,137.09291908284413
356,3,S3,IND,IND,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3008, 3004}",2,0,0,918.0,2,-0.6263817243920414,-0.1008,-0.0465995873796695,0,0,IND,2,0,0,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,459.0,Clip Toller,BP,,Left,1B,-100.0
358,3,S3,TCU,TCU,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3002, 3007}",2,0,0,655.0,2,-0.6263817243920414,-0.0198,-0.0465995873796695,0,0,TCU,2,0,0,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,327.5,Aaron IceCream,BN,,Right,2B,-100.0
360,3,S3,IND,IND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{3008},1,0,0,402.0,1,-0.1763975155279502,-0.039,-0.0096204590230277,0,0,IND,2,0,0,0,0,0,1,1.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,402.0,Goldie Jones,BN,,Right,2B,-100.0
367,10,S10,NWU,NWU,2,0,0,0,0,0,2,8,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,3.0,2,14,14,8,8,"{10002, 10005, 10008, 10012, 10015}",5,2,3,3867.0,14,1.6894581557926622,-0.1906,0.2194319441518921,0,0,NWU,5,2,8,0,2,0,14,13.941333333333333,0.0293333333333333,0.0586666666666666,175,50,732,678.304,366,0.3073770491803279,0.5395810727933198,0.1428571428571428,0.0,0.1428571428571428,0.5714285714285714,0.7142857142857142,0.4285714285714285,0.0,,0.1428571428571428,0.5714285714285714,0.0,0.5,0.5,1.0,0.1428571428571428,0.5738332058148432,276.2142857142857,Buzz Schwinghammer,BP,,Right,CF,52.82410272674549
368,3,S3,IND,IND,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3008, 3004}",2,0,0,539.0,2,-0.4846194336245921,-0.1184,-0.0324233583029245,0,0,IND,2,0,0,0,1,0,2,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,269.5,Captain Bryzzo,BN,,Left,RF,-100.0
381,3,S3,UOM,UOM,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,"{3009, 3004}",2,0,0,0.0,0,-0.4846194336245921,-0.0193,-0.0324233583029245,0,0,UOM,2,0,0,0,0,0,2,2.0,0.0346320346320346,0.0,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,,Cue Anon,BN,,Right,3B,-100.0
391,11,S11,BSU,BSU,1,1,1,2,1,0,1,4,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,5,13,12,11,12,"{11010, 11013, 11017, 11001, 11004}",5,3,3,2720.0,13,2.5293798939614804,0.0589999999999999,0.2980826860336091,0,0,BSU,6,5,11,1,1,0,13,11.95497382198953,0.0450261780104712,0.0450261780104712,225,77,912,828.8764397905759,460,0.3311403508771929,0.5549681205997647,0.4166666666666667,1.0,0.4615384615384615,0.9166666666666666,1.3782051282051282,0.4999999999999999,0.5714285714285714,,0.0769230769230769,0.3076923076923077,0.0769230769230769,0.6666666666666666,0.3333333333333333,2.0,0.4615384615384615,0.9201191206096172,209.23076923076923,Jasper Waxe,WC,,Right,2B,205.175254656352
409,3,S3,HOF,HOF,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,3,3,"{3001, 3006}",2,1,0,527.0,3,0.3903805663754078,-0.0548,0.0630959342268427,0,0,HOF,2,1,3,0,1,0,3,2.965367965367965,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.3333333333333333,,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666667,0.5,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,1.0116788321167884,175.66666666666666,Josh Gordon,BN,,Left,CF,192.20373458149683
419,3,S3,VT,VT,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,1,1,"{3009, 3005}",2,0,0,485.0,3,0.1876969505561987,-0.0451,0.0428275726449218,0,0,VT,2,1,1,0,2,0,3,2.930735930735931,0.0346320346320346,0.0692640692640692,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3412112259970458,161.66666666666666,Takahiro Hirasawa,BC,,Left,2B,68.15376109400914
420,3,S3,TOL,TOL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,2,2,2,2,{3002},1,1,0,314.0,2,-0.7621118012422359,-0.0335,-0.0601725950646889,0,0,TOL,1,1,2,0,1,0,2,1.9653679653679648,0.0346320346320346,0.0346320346320346,50,23,230,205.3722943722944,111,0.3173913043478261,0.5404818616808247,0.5,0.0,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0176211453744493,157.0,Jered Bentley,BN,,Right,3B,245.8145974107593
