ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
608,4003,4.0,S4,1,DDD,DDD,PDB,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,3,2,3,2.1465877960605715,0.2258848972377012,0.095,Home
608,4028,4.0,S4,4,DDD,DDD,DBV,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,2,4,4,0,3,1.669229254841589,0.18189108232635093,0.14700000000000002,Away
608,4052,4.0,S4,7,CEL,CEL,N69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.2384020618556701,-0.020098166975019004,-0.0242,Home
608,4057,4.0,S4,8,CEL,CEL,DBV,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,1,0,-0.3634240707336035,-0.021374250231168318,0.0376,Away
608,4091,4.0,S4,12,CEL,CEL,PGA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0.0787514318442154,0.015359221605517552,0.0099,Away
609,4006,4.0,S4,1,CCS,CCS,LDN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,1,2,2.0322518382068853,0.21070926224178455,0.2068,Home
609,4030,4.0,S4,4,CCS,CCS,DCL,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,-1.0356715630085174,-0.09234103866920773,-0.0774,Away
609,4047,4.0,S4,6,CCS,CCS,VFQ,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,3,0,0,-2.1431219636761165,-0.20308607873596762,-0.3823,Away
609,4056,4.0,S4,7,CCS,CCS,EEE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,-0.7933965453609186,-0.07185557611499585,0.030700000000000005,Away
609,4061,4.0,S4,8,CCS,CCS,LDN,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,3,0,0,-0.15401263361572082,-0.0041751457299280675,-0.009600000000000001,Away
