G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,WAR
3,7,5,1,1.0,1,0,0,0,1,2.0,2,0,1,1,0,0,0,0,0,1,0,2,0,0,0.2,0.42857142857142855,0.2,0.6285714285714286,0.0,0.25,,0.0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,248.33333333333334,0.42857142857142855,0.2,1.7041479381018896,0.0,1,2,,S3,428.0,False,LAN,LAN,0.19791650496693092
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,,356.5,0.0,0.0,-1.2969371093488182,0.0,1,0,,S3,429.0,False,LAN,LAN,-0.1218360791758127
3,6,5,2,1.0,1,0,0,1,5,1.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,1.0,1.5,0.6,1.0,,0.16666666666666666,0.5,0.16666666666666666,,,,198.83333333333334,0.5,1.0,0.8706891197020239,0.0,0,0,,S3,430.0,False,BER,BER,0.11064180724740977
1,2,2,1,1.0,1,0,0,0,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,,0.0,0.5,0.0,,,,72.0,0.5,0.5,-0.4933169195640219,0.0,0,0,,S3,431.0,False,BER,BER,-0.04147406019733306
2,6,5,1,1.0,0,1,0,0,2,0.0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.2,0.25,,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,229.0,0.3333333333333333,0.4,-0.04307337335972772,0.0,1,2,,S3,434.0,False,2TM,TZS,0.019265557941234617
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,306.6666666666667,0.0,0.0,-1.126163556985935,0.0,1,2,,S3,434.0,True,LAN,LAN,-0.10082990805998979
1,3,2,1,1.0,0,1,0,0,2,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,1.0,1.6666666666666665,0.5,1.0,,0.0,0.3333333333333333,0.3333333333333333,,,,112.5,0.6666666666666666,1.0,1.0830901836262072,0.0,0,0,,S3,434.0,True,TZS,TZS,0.12009546600122442
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,1.0,0.0,,496.0,0.0,0.0,-1.5217564870259481,0.0,1,0,XB,S3,436.0,False,TZS,TZS,-0.1403892010639911
1,3,3,2,1.0,1,1,0,0,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666665,0.33333333333333337,1.0,,0.0,0.3333333333333333,0.0,,,,199.66666666666666,0.6666666666666666,1.0,1.1477201324506714,0.0,0,0,,S3,437.0,False,SCB,SCB,0.12655846088367084
4,8,6,1,0.0,0,1,0,0,2,0.0,2,0,3,1,0,0,0,0,0,0,1,1,0,0,0.16666666666666666,0.375,0.3333333333333333,0.7083333333333333,0.16666666666666666,0.3333333333333333,,0.0,0.375,0.25,0.5,0.5,1.0,236.0,0.375,0.3333333333333333,-1.0327499568049876,0.0,1,1,,S3,439.0,False,SCB,SCB,-0.07184446864422225
2,6,4,1,0.0,1,0,0,0,1,0.0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0.25,0.5,0.25,0.75,0.0,0.3333333333333333,,0.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,231.4,0.5,0.25,-0.2822642000278658,0.0,1,1,,S3,441.0,False,CCF,CCF,-0.004653524725579189
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.2275449101796407,0.0,0,0,,S3,442.0,False,SCB,SCB,-0.018825675138429507
3,5,5,0,0.0,0,0,0,0,0,0.0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.0,0.5,0.5,1.0,292.25,0.0,0.0,-1.4878258995906053,0.0,1,1,,S3,443.0,False,BAY,BAY,-0.1291385105613877
2,6,5,4,1.0,3,0,0,1,7,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.8333333333333334,1.4,2.2333333333333334,0.5999999999999999,0.75,,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,,171.66666666666666,0.8333333333333334,1.4,1.7744307906372487,0.0,1,0,,S3,446.0,False,TZS,TZS,0.20101597434093227
3,7,7,1,1.0,1,0,0,0,1,1.0,0,0,4,2,0,0,0,0,1,0,0,1,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.3333333333333333,,0.0,0.5714285714285714,0.0,0.5,0.5,1.0,237.2,0.14285714285714285,0.14285714285714285,-1.8211522959089579,0.0,1,1,,S3,447.0,False,BAY,BAY,-0.15461351843415383
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.30752622293741194,0.0,0,0,,S3,448.0,False,CIN,CIN,-0.02682380641420663
4,10,10,2,2.0,2,0,0,0,2,1.0,0,0,5,4,0,0,0,0,0,1,0,1,1,0,0.2,0.2,0.2,0.4,0.0,0.4,,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,263.0,0.2,0.2,-2.863023617201355,0.0,1,2,,S3,449.0,False,2TM,LAN,-0.24701420292478984
2,5,5,1,1.0,1,0,0,0,1,0.0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4,0.0,0.3333333333333333,,0.0,0.4,0.0,0.0,1.0,0.0,252.25,0.2,0.2,-2.028762108859172,0.0,0,2,,S3,449.0,True,TZS,TZS,-0.18323213148824435
2,5,5,1,1.0,1,0,0,0,1,1.0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0.2,0.2,0.2,0.4,0.0,0.5,,0.0,0.6,0.0,1.0,0.0,,284.5,0.2,0.2,-0.834261508342183,0.0,1,0,,S3,449.0,True,LAN,LAN,-0.06378207143654549
4,12,10,2,2.0,1,0,0,1,5,1.0,2,0,4,2,0,0,0,0,0,1,0,1,2,0,0.2,0.3333333333333333,0.5,0.8333333333333333,0.3,0.2,,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.75,0.3333333333333333,266.4,0.3333333333333333,0.5,-2.025290734396767,0.0,1,3,,S3,452.0,False,BER,BER,-0.15538328288526193
2,5,5,1,1.0,0,0,0,1,4,1.0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.2,0.2,0.8,1.0,0.6000000000000001,0.0,,0.2,0.4,0.0,0.5,0.5,1.0,223.4,0.2,0.8,-1.2571085471333756,0.0,1,1,,S3,453.0,False,LAN,LAN,-0.10606677531566473
2,5,4,3,1.0,0,2,1,0,7,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.8,1.75,2.55,1.0,0.75,,0.0,0.0,0.2,1.0,0.0,,156.2,0.8,1.75,2.479983004655642,0.0,1,0,,S3,454.0,False,FTP,FTP,0.267642379863237
2,3,3,0,0.0,0,0,0,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-1.0202528059704408,0.0,0,0,,S3,455.0,False,FTP,FTP,-0.09023883295844039
1,3,2,1,1.0,0,1,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.6666666666666666,1.0,1.6666666666666665,0.5,0.5,,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,196.33333333333334,0.6666666666666666,1.0,0.34218635531791153,0.0,0,1,,S3,457.0,False,LAN,LAN,0.046005083170394846
1,3,3,2,0.0,0,1,1,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,,0.0,0.0,0.0,0.0,1.0,0.0,88.33333333333333,0.6666666666666666,1.6666666666666667,0.8904441471993859,0.0,0,1,,S3,458.0,False,TZS,TZS,0.10083086235854229
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,378.0,0.0,0.0,-0.7202528059704408,0.0,0,1,,S3,459.0,False,BAY,BAY,-0.06416764883797496
3,4,4,0,0.0,0,0,0,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-1.3277790289078526,0.0,0,0,,S3,460.0,False,FTP,FTP,-0.117062639372647
3,6,5,1,1.0,0,0,0,1,4,1.0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0.2,0.3333333333333333,0.8,1.1333333333333333,0.6000000000000001,0.0,,0.16666666666666666,0.0,0.16666666666666666,0.25,0.75,0.3333333333333333,230.16666666666666,0.3333333333333333,0.8,0.2425297431452883,0.0,1,3,SM,S3,461.0,False,2TM,BAY,0.04782586959173622
2,3,2,1,1.0,0,0,0,1,4,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.6666666666666666,2.0,2.6666666666666665,1.5,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,135.33333333333334,0.6666666666666666,2.0,0.9976195635045697,0.0,0,1,SM,S3,461.0,True,BER,BER,0.11154840398906067
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,325.0,0.0,0.0,-0.7550898203592813,0.0,1,2,SM,S3,461.0,True,BAY,BAY,-0.06372253439732443
2,4,4,1,0.0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0.25,0.25,0.25,0.5,0.0,0.25,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,345.25,0.25,0.25,-1.352377795176221,0.0,2,1,,S3,462.0,False,SCB,SCB,-0.11952251599948385
5,15,11,6,5.0,4,1,0,1,10,3.0,4,0,5,1,0,2,0,0,0,0,0,0,0,0,0.5454545454545454,0.6666666666666666,0.9090909090909091,1.5757575757575757,0.36363636363636365,1.0,0.0,0.06666666666666667,0.3333333333333333,0.26666666666666666,,,,216.25,0.6666666666666666,0.9090909090909091,3.05351574924141,0.0,0,0,TT,S3,463.0,False,CCF,CCF,0.36428381311715946
5,11,11,3,2.0,1,1,0,1,7,1.0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.9090909090909091,0.36363636363636365,0.6666666666666666,,0.09090909090909091,0.6363636363636364,0.0,1.0,0.0,,243.77777777777777,0.2727272727272727,0.6363636363636364,-1.1807474128520217,0.0,1,0,,S3,465.0,False,2TM,TZS,-0.07485776661032195
4,8,8,2,1.0,1,1,0,0,3,0.0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0.25,0.25,0.375,0.625,0.125,0.6666666666666666,,0.0,0.625,0.0,1.0,0.0,,249.0,0.25,0.375,-1.5656949669771978,0.0,1,0,,S3,465.0,True,BER,BER,-0.12513896966144328
1,3,3,1,1.0,0,0,0,1,4,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,1.0,,,0.3333333333333333,0.6666666666666666,0.0,,,,233.33333333333334,0.3333333333333333,1.3333333333333333,0.3849475541251761,0.0,0,0,,S3,465.0,True,TZS,TZS,0.050281203051121305
1,2,2,1,1.0,0,0,0,1,4,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,2.5,1.5,,,0.5,0.5,0.0,,,,202.5,0.5,2.0,2.303351583033029,0.0,0,0,,S3,716.0,False,CIN,CIN,0.23819279006237207
2,4,4,0,0.0,0,0,0,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.0,0.0,1.0,0.0,284.0,0.0,0.0,-1.6416752671704897,0.0,0,1,,S3,2069.0,False,2TM,SCB,-0.14845226319891072
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.5350711331170527,0.0,0,0,,S3,2069.0,True,BER,BER,-0.04564948155263614
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,284.0,0.0,0.0,-1.1066041340534372,0.0,0,1,,S3,2069.0,True,SCB,SCB,-0.10280278164627459
1,2,2,1,0.0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,,0.0,0.5,0.0,,,,258.0,0.5,0.5,0.02181509442785745,0.0,0,0,,S3,2503.0,False,SCB,SCB,0.010039141201854875
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.4127265830330289,0.0,0,0,,S3,3296.0,False,LAN,LAN,-0.03734384242376833
