G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
5.0,18.666666666666668,93.0,35.0,17.0,4.0,1.0,0.0,5.0,4.0,16.0,9.0,7.0,10.0,22.0,1.0,5.4642857142857135,2.089285714285714,11.249999999999998,1.2857142857142856,1.2857142857142856,1.6071428571428572,1.25,0.3977272727272727,0.41935483870967744,0.7613636363636364,1.1807184750733137,0.3875,0.043010752688172046,0.053763440860215055,0.043010752688172046,0.3333333333333333,0.6666666666666666,0.5,236.2736842105263,5.7057802662664825,-0.6307999999999998,88.0,1.0,0.0,10.0,5.0,16.0,32.0,1.0,2.0,0.3333333333333333,S11,3044,MTL,False,MTL,4.1560705496308445,19.0,55,5.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.25,-0.2187631891036562
6.0,27.666666666666668,116.0,29.0,15.0,8.0,0.0,0.0,12.0,4.0,14.0,7.0,12.0,16.0,32.0,0.0,3.253012048192771,1.3373493975903614,6.289156626506024,0.8674698795180722,1.7349397590361444,2.602409638554217,1.5,0.27358490566037735,0.31896551724137934,0.5283018867924528,0.8472674040338322,0.2717391304347826,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.3142857142857143,0.6857142857142857,0.4583333333333333,258.1864406779661,-3.2778013440716087,0.3375,106.0,2.0,0.0,7.0,4.0,22.0,48.0,1.0,1.0,0.5,S11,3047,MIL,False,MIL,3.142731479062858,28.0,87,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.6,0.7666029425003552
8.0,19.333333333333332,78.0,16.0,10.0,6.0,0.0,0.0,30.0,9.0,5.0,4.0,5.0,14.0,3.0,0.0,3.103448275862069,1.1379310344827587,4.965517241379311,2.793103448275862,1.8620689655172415,9.310344827586206,5.0,0.22857142857142856,0.28205128205128205,0.6428571428571429,0.924908424908425,0.21212121212121213,0.11538461538461539,0.38461538461538464,0.07692307692307693,0.39285714285714285,0.6071428571428571,0.6470588235294118,240.75324675324674,-4.946381197959151,-0.28630000000000017,70.0,2.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,S11,3059,SDP,False,SDP,5.1425237516012885,21.0,56,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,0.7897086286861665
9.0,36.333333333333336,146.0,33.0,11.0,8.0,0.0,0.0,22.0,6.0,16.0,11.0,9.0,23.0,39.0,1.0,1.81651376146789,1.128440366972477,5.4495412844036695,0.9908256880733943,1.3211009174311925,3.6330275229357794,2.75,0.2391304347826087,0.2808219178082192,0.463768115942029,0.7445900337502482,0.24545454545454545,0.0410958904109589,0.1506849315068493,0.0547945205479452,0.25301204819277107,0.7469879518072289,0.3387096774193548,246.55921052631578,-13.627901924083169,1.8155000000000001,138.0,0.0,0.0,9.0,2.0,21.0,62.0,3.0,3.0,0.5,S11,3072,BOS,False,BOS,2.8595436820030598,37.666666666666664,149,5.0,5.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,1.9151016577669924
9.0,28.666666666666668,120.0,26.0,14.0,11.0,0.0,0.0,48.0,9.0,7.0,6.0,7.0,12.0,10.0,0.0,2.9302325581395348,1.2906976744186045,5.441860465116279,1.8837209302325582,2.3023255813953485,10.046511627906977,4.363636363636363,0.23853211009174313,0.30833333333333335,0.5963302752293578,0.9046636085626911,0.3269230769230769,0.075,0.4,0.09166666666666666,0.40540540540540543,0.5945945945945946,0.6818181818181818,253.34426229508196,-5.203206463088937,0.3245,109.0,0.0,0.0,8.0,2.0,15.0,22.0,1.0,1.0,0.5,S11,3075,PIT,False,PIT,3.14693433700626,29.0,134,6.0,5.0,2.0,1.0,1.0,4.0,0.0,0.0,0.2,0.9742752753708188
8.0,15.0,59.0,13.0,7.0,2.0,0.0,0.0,5.0,4.0,7.0,6.0,4.0,7.0,21.0,1.0,2.8,1.0,5.2,1.6,0.8,2.0,2.5,0.23214285714285715,0.2542372881355932,0.48214285714285715,0.7363801452784504,0.1875,0.06779661016949153,0.0847457627118644,0.03389830508474576,0.28205128205128205,0.717948717948718,0.39285714285714285,268.8833333333333,-5.931834684413344,0.14140000000000003,56.0,1.0,0.0,2.0,0.0,11.0,28.0,1.0,0.0,1.0,S11,3078,OAK,False,OAK,4.463213406773702,17.666666666666668,104,2.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,0.3333333333333333,0.8163778277301142
9.0,30.333333333333332,116.0,19.0,7.0,9.0,0.0,0.0,22.0,3.0,13.0,18.0,10.0,28.0,10.0,0.0,1.3846153846153846,0.9230769230769231,3.758241758241758,0.5934065934065935,1.7802197802197801,4.351648351648351,2.4444444444444446,0.1792452830188679,0.2413793103448276,0.29245283018867924,0.5338321405335068,0.1951219512195122,0.02586206896551724,0.1896551724137931,0.07758620689655173,0.4411764705882353,0.5588235294117647,0.7894736842105263,263.1186440677966,-14.339805506731816,1.4137999999999997,106.0,1.0,0.0,3.0,0.0,30.0,38.0,1.0,1.0,0.5,S11,3082,STL,False,STL,1.9884881320484271,31.0,175,5.0,7.0,3.0,1.0,6.0,0.0,2.0,0.0,1.0,1.872803358766376
2.0,4.666666666666667,30.0,14.0,6.0,2.0,0.0,0.0,3.0,1.0,10.0,0.0,4.0,0.0,7.0,0.0,7.7142857142857135,3.4285714285714284,18.0,1.2857142857142856,2.571428571428571,3.8571428571428568,1.5,0.5,0.5333333333333333,0.7142857142857143,1.2476190476190476,0.5416666666666666,0.03333333333333333,0.1,0.06666666666666667,0.36363636363636365,0.6363636363636364,0.5714285714285714,207.03333333333333,5.292011774815789,-0.5034000000000001,28.0,0.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,S11,3086,SDP,False,SDP,4.048927692487988,5.0,40,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.41571252021609756
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,421.0,-0.6811048336472065,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,S11,3099,CHC,False,CHC,1.2632134067737018,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07945934909126878
6.0,24.666666666666668,111.0,34.0,15.0,7.0,0.0,0.0,13.0,5.0,18.0,9.0,6.0,8.0,34.0,0.0,3.6486486486486487,1.662162162162162,8.27027027027027,1.2162162162162162,1.7027027027027026,3.162162162162162,1.8571428571428572,0.3300970873786408,0.36936936936936937,0.6019417475728155,0.9713111169421849,0.3372093023255814,0.04504504504504504,0.11711711711711711,0.06306306306306306,0.3,0.7,0.42857142857142855,247.66086956521738,-0.38528114515735945,-0.5234000000000001,103.0,1.0,0.0,9.0,2.0,18.0,42.0,4.0,1.0,0.8,S11,3115,FLA,False,FLA,3.695645839206134,25.0,85,5.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.4584361463980168
6.0,21.0,92.0,23.0,16.0,11.0,0.0,0.0,10.0,5.0,10.0,13.0,17.0,12.0,6.0,0.0,4.571428571428571,1.619047619047619,6.571428571428572,1.4285714285714284,3.1428571428571432,2.8571428571428568,0.9090909090909091,0.2875,0.3695652173913043,0.575,0.9445652173913043,0.2727272727272727,0.05434782608695652,0.10869565217391304,0.11956521739130435,0.6538461538461539,0.34615384615384615,1.8888888888888888,253.9784946236559,5.070904703680643,-0.509,80.0,1.0,0.0,8.0,0.0,34.0,18.0,0.0,1.0,0.0,S11,3119,STL,False,STL,4.977499121059417,21.666666666666668,82,3.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,0.6,-0.15905858808725495
6.0,26.333333333333332,110.0,25.0,14.0,9.0,0.0,0.0,15.0,3.0,9.0,12.0,12.0,17.0,20.0,0.0,3.189873417721519,1.2911392405063291,5.69620253164557,0.6835443037974684,2.050632911392405,3.417721518987342,1.6666666666666667,0.24752475247524752,0.3090909090909091,0.49504950495049505,0.8041404140414041,0.26506024096385544,0.02727272727272727,0.13636363636363635,0.08181818181818182,0.4126984126984127,0.5873015873015873,0.7027027027027027,254.65178571428572,-3.3239503078558394,0.6308,101.0,0.0,0.0,10.0,3.0,26.0,37.0,1.0,1.0,0.5,S11,3129,PHI,False,PHI,2.630302014368638,27.0,101,5.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.7485201074256821
5.0,14.333333333333334,65.0,16.0,8.0,6.0,0.0,0.0,23.0,4.0,8.0,3.0,4.0,9.0,4.0,0.0,3.3488372093023253,1.5348837209302324,6.697674418604651,1.6744186046511627,2.511627906976744,9.627906976744185,3.8333333333333335,0.27586206896551724,0.3384615384615385,0.5689655172413793,0.9074270557029178,0.375,0.06153846153846154,0.35384615384615387,0.09230769230769231,0.35,0.65,0.5384615384615384,239.92307692307693,-0.330086948892129,0.14049999999999996,58.0,1.0,0.0,3.0,1.0,7.0,13.0,0.0,0.0,0.0,S11,3157,SDP,False,SDP,2.9376320114248644,15.0,76,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2789007856310891
7.0,13.333333333333334,65.0,23.0,12.0,5.0,0.0,0.0,7.0,0.0,17.0,7.0,6.0,13.0,4.0,0.0,5.3999999999999995,2.1,10.35,0.0,2.25,3.1500000000000004,1.4,0.3898305084745763,0.4307692307692308,0.5423728813559322,0.973142112125163,0.4339622641509434,0.0,0.1076923076923077,0.07692307692307693,0.46875,0.53125,0.8823529411764706,235.6969696969697,4.6527182888228955,-0.5907,59.0,1.0,0.0,3.0,3.0,15.0,17.0,0.0,1.0,0.0,S11,3158,ARI,False,ARI,1.3382134067737017,14.0,67,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.21937973814041337
9.0,35.0,148.0,38.0,14.0,14.0,0.0,0.0,21.0,0.0,22.0,14.0,15.0,24.0,22.0,0.0,2.4,1.4857142857142858,6.514285714285714,0.0,2.4000000000000004,3.5999999999999996,1.5,0.2923076923076923,0.35135135135135137,0.4307692307692308,0.7821205821205821,0.336283185840708,0.0,0.14189189189189189,0.0945945945945946,0.4177215189873418,0.5822784810126582,0.717391304347826,262.29411764705884,-8.95541063999658,0.8760000000000001,130.0,4.0,0.0,14.0,2.0,33.0,46.0,0.0,5.0,0.0,S11,3161,CWS,False,CWS,1.2632134067737018,36.333333333333336,96,5.0,6.0,3.0,0.0,2.0,3.0,0.0,0.0,0.4,1.4554184398426993
9.0,11.0,50.0,12.0,7.0,6.0,0.0,0.0,14.0,1.0,5.0,6.0,3.0,5.0,4.0,0.0,3.8181818181818183,1.6363636363636365,6.545454545454545,0.5454545454545454,3.2727272727272725,7.636363636363637,2.3333333333333335,0.27906976744186046,0.36,0.5348837209302325,0.8948837209302325,0.3793103448275862,0.02,0.28,0.12,0.5263157894736842,0.47368421052631576,1.1111111111111112,252.31372549019608,-2.22028051958836,-0.2752,43.0,1.0,0.0,4.0,2.0,10.0,9.0,1.0,0.0,1.0,S11,3164,FLA,False,FLA,1.5359406795009745,15.0,72,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.4111758140679715
10.0,17.0,74.0,17.0,13.0,9.0,0.0,0.0,20.0,6.0,9.0,5.0,3.0,15.0,5.0,0.0,4.588235294117647,1.5294117647058822,6.0,2.1176470588235294,3.1764705882352944,7.0588235294117645,2.2222222222222223,0.265625,0.35135135135135137,0.578125,0.9294763513513513,0.28205128205128205,0.08108108108108109,0.2702702702702703,0.12162162162162163,0.3333333333333333,0.6666666666666666,0.5,232.6,-0.7381501657177503,-0.6407,64.0,1.0,0.0,2.0,0.0,10.0,20.0,1.0,1.0,0.5,S11,3167,2TM,False,ARI,5.086742818538408,19.0,73,2.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.3537537044932956
7.0,7.0,35.0,9.0,6.0,8.0,0.0,0.0,6.0,3.0,6.0,3.0,0.0,6.0,3.0,0.0,5.142857142857143,2.4285714285714284,7.714285714285715,2.571428571428571,6.857142857142857,5.142857142857142,0.75,0.3333333333333333,0.4857142857142857,0.6666666666666666,1.1523809523809523,0.3333333333333333,0.08571428571428572,0.17142857142857143,0.22857142857142856,0.35714285714285715,0.6428571428571429,0.5555555555555556,207.83783783783784,1.5544381892009411,-0.4269,27.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,0.5,S11,3167,CLE,True,CLE,8.548927692487988,8.333333333333334,117,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-0.02304038544369924
3.0,10.0,39.0,8.0,7.0,1.0,0.0,0.0,14.0,3.0,3.0,2.0,3.0,9.0,2.0,0.0,4.2,0.9,4.800000000000001,1.7999999999999998,0.6000000000000001,8.399999999999999,14.0,0.21621621621621623,0.23076923076923078,0.5135135135135135,0.7442827442827442,0.23809523809523808,0.07692307692307693,0.358974358974359,0.02564102564102564,0.3125,0.6875,0.45454545454545453,256.7105263157895,-2.292588354918691,-0.21379999999999996,37.0,1.0,0.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,S11,3167,ARI,True,ARI,2.6632134067737017,10.666666666666666,56,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3767940899369948
4.0,12.333333333333334,56.0,16.0,12.0,4.0,0.0,0.0,5.0,4.0,9.0,5.0,7.0,16.0,3.0,0.0,5.837837837837838,1.6216216216216215,7.783783783783782,1.9459459459459456,1.9459459459459456,2.4324324324324325,1.25,0.32,0.35714285714285715,0.66,1.0171428571428571,0.27906976744186046,0.07142857142857142,0.08928571428571429,0.07142857142857142,0.40625,0.59375,0.6842105263157895,224.49122807017545,3.434778331586073,-0.01630000000000005,50.0,2.0,0.0,1.0,2.0,13.0,19.0,1.0,0.0,1.0,S11,3174,CHC,False,CHC,5.64159178515208,12.333333333333334,64,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.13163233959637552
4.0,12.0,62.0,20.0,17.0,9.0,0.0,0.0,5.0,6.0,7.0,7.0,6.0,9.0,5.0,1.0,8.5,2.4166666666666665,10.0,3.0,4.5,2.5,0.5555555555555556,0.39215686274509803,0.46774193548387094,0.8823529411764706,1.3500948766603416,0.3333333333333333,0.0967741935483871,0.08064516129032258,0.14516129032258066,0.5172413793103449,0.4827586206896552,1.0714285714285714,233.59375,8.849300246595966,-1.0762,51.0,2.0,0.0,7.0,0.0,15.0,14.0,1.0,1.0,0.5,S11,3175,ANA,False,ANA,9.17988007344037,13.0,51,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.6503867996442686
4.0,5.666666666666667,25.0,6.0,3.0,3.0,0.0,0.0,6.0,1.0,4.0,4.0,1.0,3.0,2.0,0.0,3.176470588235294,1.588235294117647,6.352941176470589,1.0588235294117645,3.1764705882352944,6.352941176470589,2.0,0.2727272727272727,0.36,0.45454545454545453,0.8145454545454545,0.3333333333333333,0.04,0.24,0.12,0.5454545454545454,0.45454545454545453,1.2,248.66666666666666,-2.6443980603858677,0.12060000000000004,22.0,0.0,0.0,1.0,0.0,6.0,5.0,2.0,0.0,1.0,S11,3182,OAK,False,OAK,3.027919289126643,6.0,71,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.3590136870931545
1.0,3.6666666666666665,19.0,7.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,4.909090909090909,2.181818181818182,11.454545454545455,0.0,1.6363636363636367,6.545454545454547,4.0,0.3888888888888889,0.42105263157894735,0.6666666666666666,1.0877192982456139,0.5,0.0,0.21052631578947367,0.05263157894736842,0.14285714285714285,0.8571428571428571,0.16666666666666666,209.6315789473684,0.7421677775830114,-0.14759999999999995,18.0,0.0,0.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,S11,3188,ARI,False,ARI,-0.100422956862662,3.6666666666666665,95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0023406281568296495
5.0,17.333333333333332,75.0,16.0,10.0,9.0,1.0,0.0,25.0,2.0,10.0,8.0,4.0,9.0,3.0,1.0,3.4615384615384617,1.4423076923076925,5.538461538461538,0.6923076923076923,3.115384615384616,8.653846153846155,2.7777777777777777,0.24615384615384617,0.3333333333333333,0.4153846153846154,0.7487179487179487,0.358974358974359,0.02666666666666667,0.3333333333333333,0.12,0.52,0.48,1.0833333333333333,246.80519480519482,-1.645258512396501,0.20509999999999995,65.0,1.0,0.0,3.0,1.0,13.0,12.0,3.0,1.0,0.75,S11,3189,MTL,False,MTL,1.4362903298506249,18.333333333333332,108,3.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.4482474944033534
5.0,28.333333333333332,119.0,22.0,12.0,15.0,0.0,0.0,47.0,6.0,10.0,6.0,8.0,17.0,4.0,0.0,2.5411764705882356,1.3058823529411765,4.658823529411765,1.2705882352941176,3.1764705882352944,9.952941176470588,3.1333333333333333,0.21153846153846154,0.31092436974789917,0.4423076923076923,0.7532320620555915,0.3137254901960784,0.05042016806722689,0.3949579831932773,0.12605042016806722,0.4166666666666667,0.5833333333333334,0.7142857142857143,240.0,-6.285102819298498,0.026700000000000036,104.0,0.0,0.0,6.0,0.0,15.0,21.0,0.0,2.0,0.0,S11,3192,ATL,False,ATL,2.286742818538408,28.333333333333332,126,5.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,1.0786819557495924
