ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
1,12032,12,S12,3,STL,STL,CHC,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,-1.3851643507829225,-0.1270084355322293,-0.25550000000000006,Away
1,12074,12,S12,5,STL,STL,MIL,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,4,0,0,-1.195330737781343,-0.10418907438338366,-0.14939999999999998,Home
1,12101,12,S12,7,STL,STL,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1.0,0.10383599984868766,0.3586,Away
1,12111,12,S12,8,STL,STL,DET,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,-0.004812156456084016,0.007190784051766907,0.0127,Away
1,12134,12,S12,9,STL,STL,FLA,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,3,1,2,1.0701901220725032,0.11852701175331329,0.7834,Home
1,12141,12,S12,10,STL,STL,COL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,-1.0147956872677417,-0.09380756902939885,-0.07189999999999999,Away
1,12167,12,S12,12,STL,STL,CIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.23143714248448827,-0.019307714399761172,-0.0037,Away
1,12194,12,S12,13,STL,STL,OAK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,-0.1657754010695187,-0.00890554040957656,-0.0649,Home
1,12205,12,S12,14,STL,STL,NYM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.1926693133897765,0.023102931187665304,0.0336,Away
1,12223,12,S12,15,STL,STL,PIT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.1657754010695187,-0.012741540258264216,-0.0192,Home
1,12238,12,S12,16,STL,STL,CHC,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1,0.9640825848105872,0.10791625802712168,0.37560000000000004,Home
2,2134,2,S2,13,CLE,CIN,STL,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1.2909614927045676,0.1368415105246917,0.0678,Away
2,5015,5,S5,1,COL,COL,ARI,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,5,3,1,3,2.003742931684108,0.2119974739397389,0.157,Home
2,5030,5,S5,2,COL,COL,SDP,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,-0.7176993342315924,-0.06014675265183113,-0.0682,Away
